scenario,seed,tick,warmup,category,tier,price,units,sold,blocked,unaffordable,mix_share
credit_high,4,16,1,clothing,budget,264.00,67,66,0,37,0.409938
credit_high,4,16,1,clothing,standard,418.88,67,64,0,7,0.397516
credit_high,4,16,1,clothing,premium,672.57,33,31,0,0,0.192547
credit_high,4,16,1,hobby,budget,367.60,33,30,0,12,0.375000
credit_high,4,16,1,hobby,standard,597.53,33,33,0,4,0.412500
credit_high,4,16,1,hobby,premium,1034.61,17,17,5,4,0.212500
credit_high,4,16,1,electronics,budget,672.58,11,7,0,15,0.368421
credit_high,4,16,1,electronics,standard,1013.91,11,6,0,3,0.315789
credit_high,4,16,1,electronics,premium,1560.33,6,6,0,1,0.315789
credit_high,4,16,1,appliances,budget,819.80,4,2,0,5,0.250000
credit_high,4,16,1,appliances,standard,1166.00,4,4,1,1,0.500000
credit_high,4,16,1,appliances,premium,1608.11,2,2,2,2,0.250000
credit_high,4,17,1,food,budget,185.75,400,400,5,0,0.402820
credit_high,4,17,1,food,standard,329.94,400,393,0,41,0.395770
credit_high,4,17,1,food,premium,555.05,200,200,10,15,0.201410
credit_high,4,17,1,leisure,budget,118.34,400,395,0,0,0.401831
credit_high,4,17,1,leisure,standard,205.16,400,400,18,23,0.406918
credit_high,4,17,1,leisure,premium,360.29,200,188,0,8,0.191251
credit_high,4,17,1,clothing,budget,263.80,67,65,0,39,0.393939
credit_high,4,17,1,clothing,standard,417.94,67,67,10,10,0.406061
credit_high,4,17,1,clothing,premium,670.54,33,33,7,3,0.200000
credit_high,4,17,1,hobby,budget,365.93,33,33,0,10,0.423077
credit_high,4,17,1,hobby,standard,597.53,33,33,4,3,0.423077
credit_high,4,17,1,hobby,premium,1049.83,17,12,0,3,0.153846
credit_high,4,17,1,electronics,budget,660.35,11,7,0,15,0.291667
credit_high,4,17,1,electronics,standard,990.87,11,11,2,4,0.458333
credit_high,4,17,1,electronics,premium,1560.33,6,6,1,5,0.250000
credit_high,4,17,1,appliances,budget,799.31,4,3,0,5,0.500000
credit_high,4,17,1,appliances,standard,1180.58,4,1,0,3,0.166667
credit_high,4,17,1,appliances,premium,1688.51,2,2,0,1,0.333333
credit_high,4,18,1,food,budget,185.87,400,400,47,0,0.419727
credit_high,4,18,1,food,standard,329.65,400,400,45,34,0.419727
credit_high,4,18,1,food,premium,556.44,200,153,0,18,0.160546
credit_high,4,18,1,leisure,budget,118.27,400,391,0,3,0.398167
credit_high,4,18,1,leisure,standard,205.63,400,400,18,17,0.407332
credit_high,4,18,1,leisure,premium,359.21,200,191,0,7,0.194501
credit_high,4,18,1,clothing,budget,263.41,67,67,5,36,0.465278
credit_high,4,18,1,clothing,standard,421.06,67,50,0,4,0.347222
credit_high,4,18,1,clothing,premium,677.65,33,27,0,2,0.187500
credit_high,4,18,1,hobby,budget,365.93,33,33,2,14,0.500000
credit_high,4,18,1,hobby,standard,601.15,33,21,0,2,0.318182
credit_high,4,18,1,hobby,premium,1034.39,17,12,0,1,0.181818
credit_high,4,18,1,electronics,budget,648.35,11,10,0,17,0.370370
credit_high,4,18,1,electronics,standard,999.87,11,11,2,1,0.407407
credit_high,4,18,1,electronics,premium,1573.34,6,6,5,3,0.222222
credit_high,4,18,1,appliances,budget,789.32,4,1,0,6,0.200000
credit_high,4,18,1,appliances,standard,1136.31,4,3,0,1,0.600000
credit_high,4,18,1,appliances,premium,1688.51,2,1,0,1,0.200000
credit_high,4,19,1,food,budget,186.96,400,398,0,0,0.398798
credit_high,4,19,1,food,standard,331.51,400,400,19,42,0.400802
credit_high,4,19,1,food,premium,549.90,200,200,43,15,0.200401
credit_high,4,19,1,leisure,budget,118.13,400,385,0,0,0.390863
credit_high,4,19,1,leisure,standard,206.09,400,400,15,24,0.406091
credit_high,4,19,1,leisure,premium,358.41,200,200,16,12,0.203046
credit_high,4,19,1,clothing,budget,264.39,67,56,0,32,0.394366
credit_high,4,19,1,clothing,standard,415.72,67,53,0,12,0.373239
credit_high,4,19,1,clothing,premium,671.49,33,33,2,6,0.232394
credit_high,4,19,1,hobby,budget,367.03,33,33,1,13,0.397590
credit_high,4,19,1,hobby,standard,590.22,33,33,0,3,0.397590
credit_high,4,19,1,hobby,premium,1019.18,17,17,3,0,0.204819
credit_high,4,19,1,electronics,budget,645.40,11,9,0,19,0.375000
credit_high,4,19,1,electronics,standard,1008.96,11,9,0,4,0.375000
credit_high,4,19,1,electronics,premium,1638.89,6,6,1,1,0.250000
credit_high,4,19,1,appliances,budget,759.72,4,1,0,12,0.142857
credit_high,4,19,1,appliances,standard,1122.10,4,4,0,1,0.571429
credit_high,4,19,1,appliances,premium,1646.30,2,2,0,2,0.285714
credit_high,4,20,0,food,budget,186.91,400,400,0,0,0.400000
credit_high,4,20,0,food,standard,332.30,400,400,2,34,0.400000
credit_high,4,20,0,food,premium,555.81,200,200,19,19,0.200000
credit_high,4,20,0,leisure,budget,117.91,400,400,12,1,0.410256
credit_high,4,20,0,leisure,standard,206.48,400,375,0,25,0.384615
credit_high,4,20,0,leisure,premium,359.84,200,200,23,9,0.205128
credit_high,4,20,0,clothing,budget,262.22,67,67,2,35,0.452703
credit_high,4,20,0,clothing,standard,411.38,67,67,28,3,0.452703
credit_high,4,20,0,clothing,premium,673.52,33,14,0,5,0.094595
credit_high,4,20,0,hobby,budget,367.59,33,31,0,17,0.382716
credit_high,4,20,0,hobby,standard,590.22,33,33,6,3,0.407407
credit_high,4,20,0,hobby,premium,1028.17,17,17,3,1,0.209877
credit_high,4,20,0,electronics,budget,639.53,11,11,2,21,0.478261
credit_high,4,20,0,electronics,standard,999.79,11,11,1,2,0.478261
credit_high,4,20,0,electronics,premium,1652.55,6,1,0,2,0.043478
credit_high,4,20,0,appliances,budget,731.23,4,4,5,8,0.571429
credit_high,4,20,0,appliances,standard,1122.10,4,3,0,1,0.428571
credit_high,4,20,0,appliances,premium,1646.30,2,0,0,2,0.000000
credit_high,4,21,0,food,budget,186.91,400,399,0,0,0.399399
credit_high,4,21,0,food,standard,332.38,400,400,8,32,0.400400
credit_high,4,21,0,food,premium,558.45,200,200,11,17,0.200200
credit_high,4,21,0,leisure,budget,118.09,400,379,0,3,0.387130
credit_high,4,21,0,leisure,standard,205.83,400,400,11,21,0.408580
credit_high,4,21,0,leisure,premium,361.91,200,200,8,8,0.204290
credit_high,4,21,0,clothing,budget,262.61,67,55,0,33,0.364238
credit_high,4,21,0,clothing,standard,419.97,67,63,0,7,0.417219
credit_high,4,21,0,clothing,premium,654.13,33,33,25,4,0.218543
credit_high,4,21,0,hobby,budget,366.48,33,33,5,11,0.423077
credit_high,4,21,0,hobby,standard,595.58,33,33,3,5,0.423077
credit_high,4,21,0,hobby,premium,1037.24,17,12,0,2,0.153846
credit_high,4,21,0,electronics,budget,645.35,11,10,0,25,0.384615
credit_high,4,21,0,electronics,standard,1004.34,11,10,0,6,0.384615
credit_high,4,21,0,electronics,premium,1583.69,6,6,1,4,0.230769
credit_high,4,21,0,appliances,budget,767.79,4,2,0,7,0.250000
credit_high,4,21,0,appliances,standard,1108.08,4,4,1,1,0.500000
credit_high,4,21,0,appliances,premium,1563.99,2,2,4,0,0.250000
credit_high,4,22,0,food,budget,186.89,400,400,51,0,0.421941
credit_high,4,22,0,food,standard,332.71,400,360,0,34,0.379747
credit_high,4,22,0,food,premium,559.99,200,188,0,16,0.198312
credit_high,4,22,0,leisure,budget,117.78,400,400,14,0,0.411523
credit_high,4,22,0,leisure,standard,206.11,400,372,0,21,0.382716
credit_high,4,22,0,leisure,premium,362.63,200,200,1,11,0.205761
credit_high,4,22,0,clothing,budget,260.26,67,67,24,35,0.496296
credit_high,4,22,0,clothing,standard,418.72,67,44,0,8,0.325926
credit_high,4,22,0,clothing,premium,678.91,33,24,0,3,0.177778
credit_high,4,22,0,hobby,budget,369.25,33,26,0,11,0.361111
credit_high,4,22,0,hobby,standard,598.29,33,30,0,5,0.416667
credit_high,4,22,0,hobby,premium,1021.99,17,16,0,2,0.222222
credit_high,4,22,0,electronics,budget,642.41,11,11,3,21,0.392857
credit_high,4,22,0,electronics,standard,999.77,11,11,0,6,0.392857
credit_high,4,22,0,electronics,premium,1596.89,6,6,6,2,0.214286
credit_high,4,22,0,appliances,budget,748.59,4,3,0,8,0.428571
credit_high,4,22,0,appliances,standard,1121.93,4,2,0,1,0.285714
credit_high,4,22,0,appliances,premium,1642.18,2,2,0,1,0.285714
credit_high,4,23,0,food,budget,188.08,400,397,0,0,0.398195
credit_high,4,23,0,food,standard,331.05,400,400,11,47,0.401204
credit_high,4,23,0,food,premium,558.31,200,200,16,13,0.200602
