scenario,seed,tick,warmup,cpi,cpi_food,cpi_leisure,cpi_clothing,cpi_hobby,cpi_electronics,cpi_appliances,money_stock,loans_outstanding,loans_live,pool,money_created,money_destroyed,rationed,abstainer_households,abstainer_cash,abstainer_loans_outstanding,abstainer_debt_service,abstainer_spend,abstainer_quality,abstainer_wanted,abstainer_obtained,abstainer_wait_median,abstainer_wait_median_met,abstainer_food_wanted,abstainer_food_obtained,abstainer_food_spend,abstainer_food_budget_units,abstainer_food_standard_units,abstainer_food_premium_units,abstainer_leisure_wanted,abstainer_leisure_obtained,abstainer_leisure_spend,abstainer_leisure_budget_units,abstainer_leisure_standard_units,abstainer_leisure_premium_units,abstainer_clothing_wanted,abstainer_clothing_obtained,abstainer_clothing_spend,abstainer_clothing_budget_units,abstainer_clothing_standard_units,abstainer_clothing_premium_units,abstainer_hobby_wanted,abstainer_hobby_obtained,abstainer_hobby_spend,abstainer_hobby_budget_units,abstainer_hobby_standard_units,abstainer_hobby_premium_units,abstainer_electronics_wanted,abstainer_electronics_obtained,abstainer_electronics_spend,abstainer_electronics_budget_units,abstainer_electronics_standard_units,abstainer_electronics_premium_units,abstainer_appliances_wanted,abstainer_appliances_obtained,abstainer_appliances_spend,abstainer_appliances_budget_units,abstainer_appliances_standard_units,abstainer_appliances_premium_units,borrower_households,borrower_cash,borrower_loans_outstanding,borrower_debt_service,borrower_spend,borrower_quality,borrower_wanted,borrower_obtained,borrower_wait_median,borrower_wait_median_met,borrower_food_wanted,borrower_food_obtained,borrower_food_spend,borrower_food_budget_units,borrower_food_standard_units,borrower_food_premium_units,borrower_leisure_wanted,borrower_leisure_obtained,borrower_leisure_spend,borrower_leisure_budget_units,borrower_leisure_standard_units,borrower_leisure_premium_units,borrower_clothing_wanted,borrower_clothing_obtained,borrower_clothing_spend,borrower_clothing_budget_units,borrower_clothing_standard_units,borrower_clothing_premium_units,borrower_hobby_wanted,borrower_hobby_obtained,borrower_hobby_spend,borrower_hobby_budget_units,borrower_hobby_standard_units,borrower_hobby_premium_units,borrower_electronics_wanted,borrower_electronics_obtained,borrower_electronics_spend,borrower_electronics_budget_units,borrower_electronics_standard_units,borrower_electronics_premium_units,borrower_appliances_wanted,borrower_appliances_obtained,borrower_appliances_spend,borrower_appliances_budget_units,borrower_appliances_standard_units,borrower_appliances_premium_units
credit_high,4,25,0,1.043097,1.067033,1.008850,1.025816,0.985997,1.103804,1.308780,16356166.07,51799.32,189,15179174.38,10388.11,4221.70,0,200,244641.99,0.00,0.00,128468.99,419.640000,550,433,4.000000,0.000000,200,187,61999.06,81,55,51,200,196,40368.98,81,69,46,59,34,14898.80,11,14,9,38,13,7484.70,5,6,2,28,2,2638.27,0,1,1,25,1,1079.18,0,1,0,800,932349.70,51799.32,5150.06,510033.39,1654.760000,2036,1745,1.000000,0.000000,800,759,240108.96,319,291,149,800,785,157486.45,319,312,154,177,106,45155.58,36,46,24,115,65,38692.83,25,27,13,77,23,20714.17,11,10,2,67,7,7875.40,2,3,2
credit_high,4,26,0,1.043163,1.068140,1.008780,1.020593,0.986992,1.103468,1.312800,16356071.49,51704.74,192,15172050.42,4476.49,4571.07,0,200,248528.88,0.00,0.00,127320.21,423.680000,547,440,5.000000,0.000000,200,198,63551.86,71,92,35,200,198,41554.88,74,77,47,49,30,11616.31,11,16,3,34,9,5734.11,4,2,3,36,4,3756.89,1,3,0,28,1,1106.16,0,1,0,800,935492.19,51704.74,5225.85,517730.50,1674.680000,2063,1777,1.000000,0.000000,800,769,238402.55,329,308,132,800,788,158546.60,312,323,153,195,123,48477.98,56,45,22,120,67,41043.33,22,31,14,82,24,24447.74,10,8,6,66,6,6812.30,2,2,2
credit_high,4,27,0,1.044366,1.069073,1.009020,1.015447,0.987424,1.132749,1.316160,16355243.70,50876.95,189,15184446.86,3805.11,4632.90,0,200,237893.16,0.00,0.00,141845.66,447.320000,558,459,4.000000,0.000000,200,200,67080.50,75,75,50,200,196,41608.00,76,69,51,57,42,16469.86,20,14,8,37,12,7970.48,4,4,4,35,7,6532.16,4,2,1,29,2,2184.66,0,2,0,800,932903.68,50876.95,5126.04,522725.45,1692.920000,2046,1779,1.000000,0.000000,800,798,253117.50,324,324,150,800,783,157017.59,311,323,149,185,113,48016.39,35,53,25,114,59,36312.35,20,26,13,78,19,21009.33,5,9,5,69,7,7252.29,4,1,2
credit_high,4,28,0,1.046102,1.071493,1.008860,1.019058,0.985361,1.146516,1.309335,16358494.46,54127.71,195,15177281.80,7794.11,4543.35,0,200,235685.79,0.00,0.00,133415.27,418.040000,542,441,6.500000,0.000000,200,199,63694.99,85,72,42,200,195,38750.36,83,74,38,30,17,7308.06,7,5,5,45,18,11296.64,7,6,5,39,9,9285.24,4,3,2,28,3,3079.98,2,0,1,800,945526.87,54127.71,5353.26,511594.34,1677.640000,2054,1775,1.000000,0.000000,800,791,252159.41,315,328,148,800,784,155722.98,317,324,143,192,122,49109.70,52,46,24,115,58,33816.84,26,20,12,78,13,13390.71,6,4,3,69,7,7394.70,2,4,1
credit_high,4,29,0,1.044392,1.071267,1.007300,1.010443,0.986680,1.133550,1.322845,16357874.38,53507.63,195,15173304.09,4126.45,4746.53,0,200,237376.79,0.00,0.00,129521.66,427.000000,554,451,5.000000,0.000000,200,200,63195.26,86,75,39,200,195,38779.52,82,75,38,53,37,16196.94,11,16,10,43,18,10653.74,10,3,5,33,1,696.20,1,0,0,25,0,0.00,0,0,0,800,947193.50,53507.63,5366.16,518675.30,1693.560000,2076,1785,1.000000,0.000000,800,788,251489.22,314,325,149,800,787,157400.53,313,325,149,197,130,51138.95,56,51,23,119,59,36531.81,17,30,12,87,14,14666.05,5,6,3,73,7,7448.74,2,4,1
credit_high,4,30,0,1.043221,1.071113,1.006600,1.013499,0.985684,1.106921,1.316735,16361283.57,56916.82,205,15156031.11,8166.23,4757.04,0,200,239030.77,0.00,0.00,129559.21,417.200000,548,440,6.000000,0.000000,200,198,62646.13,82,79,37,200,194,39051.75,78,77,39,40,24,9868.75,9,10,5,41,15,9324.06,6,5,4,40,8,7939.78,4,2,2,27,1,728.74,1,0,0,800,966221.69,56916.82,5649.53,505342.48,1672.360000,2076,1779,1.000000,0.000000,800,792,253124.97,318,321,153,800,783,153996.99,322,323,138,206,131,50380.55,58,54,19,110,52,28930.00,24,20,8,86,17,15618.11,7,9,1,74,4,3291.86,3,1,0
credit_high,4,31,0,1.041351,1.071507,1.005570,1.010396,0.974623,1.101007,1.289693,16361874.88,57508.13,213,15154881.27,5598.83,5007.52,0,200,241399.16,0.00,0.00,128851.35,422.160000,555,446,6.000000,0.000000,200,196,61793.78,85,73,38,200,197,39692.71,79,78,40,50,34,13574.09,15,12,7,41,14,7958.58,7,4,3,36,5,5832.19,1,2,2,28,0,0.00,0,0,0,800,965594.45,57508.13,5854.93,522173.48,1692.560000,2080,1770,2.000000,0.000000,800,789,254636.07,315,312,162,800,787,158829.21,313,314,160,181,108,45650.42,37,45,26,126,57,33763.09,26,17,14,98,23,22309.54,10,9,4,75,6,6985.15,1,3,2
credit_high,4,32,0,1.040882,1.071213,1.005560,1.004808,0.971530,1.116759,1.278358,16361273.31,56906.56,214,15144957.97,4586.36,5187.93,0,200,248671.33,0.00,0.00,123952.66,416.120000,551,441,7.000000,0.000000,200,199,63033.77,91,65,43,200,195,40347.17,79,69,47,46,30,11044.08,12,16,2,40,12,5685.99,8,3,1,36,4,3113.93,3,1,0,29,1,727.72,1,0,0,800,967644.01,56906.56,5927.33,518298.71,1691.480000,2109,1783,1.000000,0.000000,800,796,255555.03,309,335,152,800,784,156969.77,315,316,153,196,116,45201.55,47,51,18,137,60,31594.95,25,30,5,97,19,20205.99,8,5,6,79,8,8771.42,2,4,2
credit_high,4,33,0,1.041389,1.072547,1.005230,0.998617,0.978517,1.112324,1.299830,16362222.92,57856.17,213,15156653.23,6201.53,5251.92,0,200,247729.80,0.00,0.00,132168.08,431.600000,568,444,4.000000,0.000000,200,198,66000.80,73,79,46,200,196,40154.95,73,82,41,58,33,13760.95,10,16,7,43,13,7879.77,3,8,2,36,3,3307.59,1,1,1,31,1,1064.02,0,1,0,800,957839.89,57856.17,5920.33,531701.85,1713.600000,2117,1800,2.000000,0.000000,800,796,254612.40,321,321,154,800,786,158245.47,315,312,159,193,120,49150.69,43,51,26,140,70,41085.20,30,25,15,108,22,23035.55,7,10,5,76,6,5572.54,4,1,1
credit_high,4,34,0,1.044856,1.076340,1.004840,1.005291,0.987897,1.126448,1.289793,16364936.15,60569.40,221,15110915.92,7960.74,5247.51,0,200,254043.28,0.00,0.00,124912.51,399.400000,559,419,6.000000,0.000000,200,184,59785.04,76,68,40,200,189,38593.54,76,71,42,42,18,7054.55,9,5,4,43,19,10813.92,10,5,4,42,6,6136.90,2,3,1,32,3,2528.56,2,1,0,800,999976.95,60569.40,6207.35,481524.85,1586.240000,2106,1702,2.000000,0.000000,800,741,229872.49,324,293,124,800,761,149493.88,324,296,141,195,118,44312.64,58,42,18,129,62,37639.09,22,27,13,104,16,15793.15,9,3,4,78,4,4413.60,1,2,1
