scenario,seed,tick,warmup,cpi,cpi_food,cpi_leisure,cpi_clothing,cpi_hobby,cpi_electronics,cpi_appliances,money_stock,loans_outstanding,loans_live,pool,money_created,money_destroyed,rationed,abstainer_households,abstainer_cash,abstainer_loans_outstanding,abstainer_debt_service,abstainer_spend,abstainer_quality,abstainer_wanted,abstainer_obtained,abstainer_wait_median,abstainer_wait_median_met,abstainer_food_wanted,abstainer_food_obtained,abstainer_food_spend,abstainer_food_budget_units,abstainer_food_standard_units,abstainer_food_premium_units,abstainer_leisure_wanted,abstainer_leisure_obtained,abstainer_leisure_spend,abstainer_leisure_budget_units,abstainer_leisure_standard_units,abstainer_leisure_premium_units,abstainer_clothing_wanted,abstainer_clothing_obtained,abstainer_clothing_spend,abstainer_clothing_budget_units,abstainer_clothing_standard_units,abstainer_clothing_premium_units,abstainer_hobby_wanted,abstainer_hobby_obtained,abstainer_hobby_spend,abstainer_hobby_budget_units,abstainer_hobby_standard_units,abstainer_hobby_premium_units,abstainer_electronics_wanted,abstainer_electronics_obtained,abstainer_electronics_spend,abstainer_electronics_budget_units,abstainer_electronics_standard_units,abstainer_electronics_premium_units,abstainer_appliances_wanted,abstainer_appliances_obtained,abstainer_appliances_spend,abstainer_appliances_budget_units,abstainer_appliances_standard_units,abstainer_appliances_premium_units,borrower_households,borrower_cash,borrower_loans_outstanding,borrower_debt_service,borrower_spend,borrower_quality,borrower_wanted,borrower_obtained,borrower_wait_median,borrower_wait_median_met,borrower_food_wanted,borrower_food_obtained,borrower_food_spend,borrower_food_budget_units,borrower_food_standard_units,borrower_food_premium_units,borrower_leisure_wanted,borrower_leisure_obtained,borrower_leisure_spend,borrower_leisure_budget_units,borrower_leisure_standard_units,borrower_leisure_premium_units,borrower_clothing_wanted,borrower_clothing_obtained,borrower_clothing_spend,borrower_clothing_budget_units,borrower_clothing_standard_units,borrower_clothing_premium_units,borrower_hobby_wanted,borrower_hobby_obtained,borrower_hobby_spend,borrower_hobby_budget_units,borrower_hobby_standard_units,borrower_hobby_premium_units,borrower_electronics_wanted,borrower_electronics_obtained,borrower_electronics_spend,borrower_electronics_budget_units,borrower_electronics_standard_units,borrower_electronics_premium_units,borrower_appliances_wanted,borrower_appliances_obtained,borrower_appliances_spend,borrower_appliances_budget_units,borrower_appliances_standard_units,borrower_appliances_premium_units
credit_high,2,34,0,1.059691,1.080760,1.020770,1.034188,1.026868,1.158404,1.344968,16482459.57,63584.32,250,15328210.75,8241.30,6200.97,0,193,204207.27,0.00,0.00,130840.29,420.720000,518,438,2.000000,0.000000,193,193,63637.63,72,81,40,193,190,39253.39,69,84,37,48,38,15442.46,16,15,7,33,13,7985.57,6,4,3,37,4,4521.24,1,2,1,14,0,0.00,0,0,0,807,950041.55,63584.32,7130.38,542250.03,1729.840000,2175,1824,3.000000,0.000000,807,806,260397.08,327,319,160,807,800,161272.31,331,316,153,207,124,52108.64,46,52,26,149,70,43398.92,27,29,14,120,18,18784.46,8,6,4,85,6,6288.62,4,0,2
credit_high,2,35,0,1.061948,1.083460,1.021480,1.040404,1.036678,1.146074,1.335718,16482736.86,63861.61,253,15314748.54,6612.27,6334.98,0,193,206217.47,0.00,0.00,128267.29,399.280000,514,418,3.000000,0.000000,193,179,58591.05,60,89,30,193,187,38406.10,65,89,33,37,26,10512.97,12,9,5,34,14,8227.21,8,3,3,39,8,8835.46,4,1,3,18,4,3694.50,2,2,0,807,961770.85,63861.61,7223.81,515025.51,1652.760000,2180,1761,3.000000,0.000000,807,764,240036.36,340,286,138,807,790,158785.42,335,303,152,218,120,49538.93,55,38,27,141,62,40869.52,18,30,14,122,19,18804.04,7,10,2,85,6,6991.24,2,2,2
credit_high,2,36,0,1.060780,1.080867,1.019980,1.037124,1.038124,1.155928,1.362268,16484123.96,65248.71,259,15327202.80,7806.26,6419.16,0,193,207929.75,0.00,0.00,128567.05,414.600000,508,427,4.000000,0.000000,193,193,65513.75,68,79,46,193,191,39678.81,68,85,38,41,30,12041.79,13,12,5,28,7,3901.93,4,2,1,37,5,5782.40,2,1,2,16,1,1648.37,0,0,1,807,948991.41,65248.71,7376.88,540642.22,1723.160000,2197,1817,3.000000,0.000000,807,804,258162.39,329,321,154,807,796,162751.21,319,315,162,225,124,48320.67,54,55,15,149,68,43997.57,23,30,15,123,20,21631.68,6,10,4,86,5,5778.70,1,3,1
credit_high,2,37,0,1.062520,1.083913,1.020320,1.044151,1.034077,1.158180,1.340573,16482199.35,63324.10,252,15318308.27,4625.97,6550.58,0,193,202190.58,0.00,0.00,136022.78,430.600000,521,437,1.000000,0.000000,193,189,64420.18,63,83,43,193,190,40118.31,66,83,41,51,41,19563.91,9,18,14,33,12,7235.94,5,5,2,34,3,2482.34,2,1,0,17,2,2202.10,0,2,0,807,961700.50,63324.10,7187.29,511837.70,1675.280000,2137,1772,5.000000,0.000000,807,807,259975.66,333,317,157,807,791,161482.57,317,315,159,192,106,42729.36,49,38,19,125,48,27038.16,26,15,7,115,13,13737.84,7,2,4,91,7,6874.11,4,2,1
credit_high,2,38,0,1.060435,1.084700,1.019700,1.045119,1.016621,1.131998,1.341875,16487036.67,68161.42,262,15328760.21,11216.16,6378.84,0,193,198865.57,0.00,0.00,133605.07,422.800000,512,432,3.000000,0.000000,193,192,65127.20,70,76,46,193,192,40399.50,69,81,42,37,27,11457.79,9,13,5,38,17,11604.92,6,5,6,35,4,5015.66,1,1,2,16,0,0.00,0,0,0,807,959410.89,68161.42,7483.35,533601.88,1706.600000,2181,1799,4.000000,0.000000,807,798,256665.00,330,315,153,807,797,161863.30,324,315,158,213,118,50889.84,39,54,25,138,57,33635.85,27,19,11,122,23,23223.78,9,10,4,94,6,7324.11,1,3,2
credit_high,2,39,0,1.059447,1.084353,1.019300,1.042216,1.012783,1.132678,1.330605,16484878.97,66003.72,258,15298698.85,4484.32,6642.02,0,193,209353.46,0.00,0.00,119798.67,395.000000,501,413,7.000000,0.000000,193,186,62550.20,60,89,37,193,191,38567.00,70,89,32,31,20,7697.96,12,4,4,29,10,6080.70,4,4,2,35,5,4166.15,3,2,0,20,1,736.66,1,0,0,807,976826.66,66003.72,7420.92,506894.98,1638.400000,2199,1762,3.000000,0.000000,807,781,244338.17,340,311,130,807,779,154460.00,330,311,138,215,107,41838.15,55,34,18,149,71,42543.39,29,29,13,123,21,21505.29,8,9,4,98,3,2209.98,3,0,0
credit_high,2,40,0,1.057053,1.083307,1.017930,1.029948,1.016053,1.129660,1.300903,16483714.67,64839.42,257,15318415.26,5426.92,6591.22,0,193,200870.01,0.00,0.00,138767.71,431.480000,527,439,2.000000,0.000000,193,192,66155.07,65,79,48,193,190,40825.88,62,84,44,49,32,12492.61,12,17,3,34,15,9223.90,4,9,2,37,7,7205.10,2,4,1,21,3,2865.15,1,2,0,807,964429.40,64839.42,7432.70,537703.71,1721.720000,2208,1817,3.000000,0.000000,807,803,257859.93,330,321,152,807,793,160359.42,325,312,156,232,135,56143.15,55,50,30,140,62,38648.90,24,24,14,123,19,20280.18,7,7,5,99,5,4412.13,3,2,0
credit_high,2,41,0,1.062280,1.088460,1.019750,1.046991,1.014958,1.142576,1.310620,16483662.29,64787.04,256,15288966.42,6552.88,6605.26,0,193,202222.59,0.00,0.00,128931.32,405.080000,531,419,2.000000,0.000000,193,185,61065.87,71,76,38,193,187,38899.82,69,79,39,43,21,10160.00,7,5,9,41,19,11410.78,7,9,3,40,6,6602.02,1,4,1,21,1,792.83,1,0,0,807,992473.28,64787.04,7479.90,498374.85,1610.240000,2193,1720,4.000000,0.000000,807,762,240148.32,329,304,129,807,764,152969.70,331,284,149,217,118,49516.43,47,47,24,139,52,31848.44,26,12,14,118,18,16578.32,10,6,2,105,6,7313.64,0,4,2
credit_high,2,42,0,1.059916,1.085913,1.017890,1.039430,1.020361,1.134830,1.314340,16483542.20,64666.95,259,15301018.46,6526.60,6646.69,0,193,193225.18,0.00,0.00,139282.39,432.280000,539,445,2.000000,0.000000,193,192,64662.13,69,80,43,193,191,39655.27,69,83,39,52,33,14543.46,10,15,8,43,23,14506.44,10,7,6,36,4,4066.94,2,1,1,22,2,1848.15,1,1,0,807,989298.56,64666.95,7545.66,529524.66,1697.640000,2198,1789,4.000000,0.000000,807,791,255336.29,331,303,157,807,793,160558.75,321,317,155,223,122,51269.93,46,51,25,141,59,35512.71,23,26,10,113,18,20028.56,5,8,5,107,6,6818.42,2,2,2
credit_high,2,43,0,1.060702,1.087060,1.017050,1.037846,1.031096,1.134680,1.302790,16482481.80,63606.55,253,15261680.61,5645.06,6705.46,0,193,198141.35,0.00,0.00,125370.18,400.440000,540,421,2.000000,0.000000,193,188,61413.32,72,80,36,193,181,36557.99,75,70,36,60,33,13761.73,15,10,8,34,14,9115.20,4,7,3,38,5,4521.94,2,3,0,22,0,0.00,0,0,0,807,1022659.84,63606.55,7357.49,492046.98,1599.680000,2183,1710,5.000000,0.000000,807,781,247380.33,328,320,133,807,750,150957.43,325,271,154,207,100,38899.63,52,31,17,137,59,34201.94,27,24,8,116,15,14271.06,9,3,3,109,5,6336.59,0,3,2
credit_high,2,44,0,1.057274,1.085813,1.014810,1.029553,1.022828,1.125426,1.277255,16486057.34,67182.09,264,15264579.50,10122.33,6546.79,0,193,195887.32,0.00,0.00,132534.51,421.280000,536,442,4.000000,0.000000,193,193,63911.86,75,76,42,193,192,38714.30,72,86,34,54,33,12966.86,13,16,4,35,17,11021.99,7,5,5,38,7,5919.50,4,3,0,23,0,0.00,0,0,0,807,1025590.52,67182.09,7706.79,527119.39,1698.640000,2203,1796,5.000000,0.000000,807,804,261239.40,322,324,158,807,786,158024.39,321,314,151,225,123,48310.71,54,51,18,134,59,35997.97,25,22,12,120,19,19625.30,7,8,4,110,5,3921.62,4,1,0
credit_high,2,45,0,1.060977,1.090493,1.017150,1.038494,1.021728,1.131946,1.255803,16484193.32,65318.07,256,15267634.25,4994.55,6858.57,0,193,204030.69,0.00,0.00,122144.59,397.760000,520,418,6.000000,0.000000,193,184,60395.69,71,77,36,193,192,38800.93,74,83,35,41,25,10602.85,10,9,6,32,10,6357.91,3,5,2,36,4,3198.69,3,1,0,25,3,2788.52,1,2,0,807,1012528.38,65318.07,7477.55,537665.17,1706.960000,2201,1786,5.000000,0.000000,807,789,257536.94,329,296,164,807,792,162690.19,310,317,165,209,111,47218.05,44,40,27,140,66,41979.36,23,28,15,124,21,20982.73,8,10,3,114,7,7257.90,3,2,2
credit_high,2,46,0,1.063141,1.091660,1.019320,1.039287,1.021418,1.145434,1.285958,16490313.87,71438.62,268,15270247.38,12781.47,6660.92,0,193,209471.41,0.00,0.00,124840.99,401.840000,531,420,5.000000,0.000000,193,187,61488.33,74,75,38,193,183,38126.08,68,76,39,48,32,12418.06,13,16,3,35,14,9840.41,4,5,5,38,3,2207.04,3,0,0,24,1,761.07,1,0,0,807,1010595.08,71438.62,7823.26,534527.15,1685.840000,2226,1786,4.000000,0.000000,807,786,250861.32,326,325,135,807,774,156448.15,332,283,159,233,135,56840.04,54,51,30,144,62,38510.96,22,28,12,125,25,27070.25,8,11,6,110,4,4796.43,1,1,2
credit_high,2,47,0,1.063902,1.090247,1.017880,1.048275,1.022992,1.175376,1.256398,16490853.69,71978.44,270,15278368.31,7497.85,6958.03,0,193,208570.37,0.00,0.00,131192.32,418.560000,523,430,6.000000,0.000000,193,193,65091.80,67,85,41,193,193,40147.46,68,86,39,37,25,10976.94,10,8,7,35,14,8995.24,6,4,4,38,2,2726.58,0,1,1,27,3,3254.30,1,1,1,807,1003915.01,71978.44,7906.47,533683.62,1700.560000,2205,1796,6.000000,0.000000,807,802,260989.00,328,315,159,807,791,158395.09,329,314,148,216,113,47622.86,49,38,26,144,68,41805.13,26,29,13,121,19,21783.82,5,9,5,110,3,3087.72,0,3,0
credit_high,2,48,0,1.063750,1.090907,1.017570,1.041875,1.028025,1.180289,1.233213,16488545.76,69670.51,265,15264878.31,4729.35,7037.28,0,193,213245.94,0.00,0.00,125616.52,410.800000,525,424,7.000000,0.000000,193,191,64860.88,58,96,37,193,192,39357.52,66,92,34,45,29,12109.05,10,14,5,28,7,4271.01,4,1,2,39,2,1828.67,1,1,0,27,3,3189.39,1,1,1,807,1010421.51,69670.51,7777.60,517648.49,1678.280000,2229,1793,5.000000,0.000000,807,790,251804.56,342,304,144,807,796,160246.60,333,307,156,225,122,46368.67,57,53,12,144,65,40932.16,26,24,15,122,13,11620.19,10,1,2,124,7,6676.31,3,3,1
