scenario,seed,tick,warmup,category,tier,price,units,sold,blocked,unaffordable,mix_share
credit_high,1,2,1,appliances,premium,1368.00,2,0,0,0,0.000000
credit_high,1,3,1,food,budget,184.50,400,398,0,0,0.398798
credit_high,1,3,1,food,standard,313.74,400,400,166,18,0.400802
credit_high,1,3,1,food,premium,508.60,200,200,135,23,0.200401
credit_high,1,3,1,leisure,budget,120.18,400,383,0,1,0.389624
credit_high,1,3,1,leisure,standard,202.63,400,400,80,13,0.406918
credit_high,1,3,1,leisure,premium,347.05,200,200,48,7,0.203459
credit_high,1,3,1,clothing,budget,251.41,67,67,40,5,0.429487
credit_high,1,3,1,clothing,standard,392.22,67,67,15,9,0.429487
credit_high,1,3,1,clothing,premium,668.45,33,22,0,2,0.141026
credit_high,1,3,1,hobby,budget,377.43,33,33,26,6,0.428571
credit_high,1,3,1,hobby,standard,574.81,33,33,18,8,0.428571
credit_high,1,3,1,hobby,premium,1001.99,17,11,0,1,0.142857
credit_high,1,3,1,electronics,budget,542.43,11,11,5,7,0.407407
credit_high,1,3,1,electronics,standard,863.52,11,11,1,6,0.407407
credit_high,1,3,1,electronics,premium,1500.52,6,5,0,3,0.185185
credit_high,1,3,1,appliances,budget,504.30,4,4,3,0,0.400000
credit_high,1,3,1,appliances,standard,798.88,4,4,2,1,0.400000
credit_high,1,3,1,appliances,premium,1299.60,2,2,0,0,0.200000
credit_high,1,4,1,food,budget,184.45,400,398,0,0,0.398798
credit_high,1,4,1,food,standard,320.25,400,400,107,30,0.400802
credit_high,1,4,1,food,premium,525.77,200,200,102,11,0.200401
credit_high,1,4,1,leisure,budget,119.92,400,383,0,1,0.389624
credit_high,1,4,1,leisure,standard,204.66,400,400,43,17,0.406918
credit_high,1,4,1,leisure,premium,351.22,200,200,70,6,0.203459
credit_high,1,4,1,clothing,budget,258.92,67,67,26,11,0.408537
credit_high,1,4,1,clothing,standard,396.61,67,67,40,10,0.408537
credit_high,1,4,1,clothing,premium,657.31,33,30,0,2,0.182927
credit_high,1,4,1,hobby,budget,392.30,33,33,7,4,0.397590
credit_high,1,4,1,hobby,standard,590.49,33,33,24,4,0.397590
credit_high,1,4,1,hobby,premium,984.31,17,17,3,1,0.204819
credit_high,1,4,1,electronics,budget,554.76,11,11,8,9,0.440000
credit_high,1,4,1,electronics,standard,867.44,11,11,6,2,0.440000
credit_high,1,4,1,electronics,premium,1488.02,6,3,0,1,0.120000
credit_high,1,4,1,appliances,budget,523.21,4,4,8,0,0.444444
credit_high,1,4,1,appliances,standard,818.85,4,4,1,0,0.444444
credit_high,1,4,1,appliances,premium,1299.60,2,1,0,0,0.111111
credit_high,1,5,1,food,budget,184.41,400,399,0,0,0.399399
credit_high,1,5,1,food,standard,324.53,400,400,34,31,0.400400
credit_high,1,5,1,food,premium,539.18,200,200,69,13,0.200200
credit_high,1,5,1,leisure,budget,119.67,400,389,0,2,0.393327
credit_high,1,5,1,leisure,standard,205.76,400,400,0,25,0.404449
credit_high,1,5,1,leisure,premium,357.36,200,200,40,10,0.202224
credit_high,1,5,1,clothing,budget,263.94,67,67,42,8,0.401198
credit_high,1,5,1,clothing,standard,408.45,67,67,28,8,0.401198
credit_high,1,5,1,clothing,premium,654.33,33,33,4,6,0.197605
credit_high,1,5,1,hobby,budget,396.46,33,24,0,6,0.324324
credit_high,1,5,1,hobby,standard,611.96,33,33,1,3,0.445946
credit_high,1,5,1,hobby,premium,992.99,17,17,5,5,0.229730
credit_high,1,5,1,electronics,budget,574.93,11,11,7,8,0.407407
credit_high,1,5,1,electronics,standard,891.10,11,11,5,4,0.407407
credit_high,1,5,1,electronics,premium,1450.82,6,5,0,6,0.185185
credit_high,1,5,1,appliances,budget,549.37,4,4,7,0,0.400000
credit_high,1,5,1,appliances,standard,829.08,4,4,3,0,0.400000
credit_high,1,5,1,appliances,premium,1267.11,2,2,3,1,0.200000
credit_high,1,6,1,food,budget,184.38,400,399,0,0,0.399399
credit_high,1,6,1,food,standard,325.91,400,400,12,24,0.400400
credit_high,1,6,1,food,premium,548.48,200,200,28,9,0.200200
credit_high,1,6,1,leisure,budget,119.51,400,377,0,2,0.385875
credit_high,1,6,1,leisure,standard,205.76,400,400,18,22,0.409417
credit_high,1,6,1,leisure,premium,360.94,200,200,16,6,0.204708
credit_high,1,6,1,clothing,budget,272.21,67,67,11,17,0.401198
credit_high,1,6,1,clothing,standard,416.98,67,67,28,7,0.401198
credit_high,1,6,1,clothing,premium,658.29,33,33,5,1,0.197605
credit_high,1,6,1,hobby,budget,391.05,33,32,0,11,0.390244
credit_high,1,6,1,hobby,standard,612.89,33,33,10,6,0.402439
credit_high,1,6,1,hobby,premium,1007.60,17,17,6,1,0.207317
credit_high,1,6,1,electronics,budget,593.23,11,11,5,8,0.392857
credit_high,1,6,1,electronics,standard,911.35,11,11,6,4,0.392857
credit_high,1,6,1,electronics,premium,1438.73,6,6,1,4,0.214286
credit_high,1,6,1,appliances,budget,576.84,4,4,4,2,0.400000
credit_high,1,6,1,appliances,standard,860.17,4,4,2,1,0.400000
credit_high,1,6,1,appliances,premium,1330.47,2,2,2,2,0.200000
credit_high,1,7,1,food,budget,184.36,400,400,10,0,0.404040
credit_high,1,7,1,food,standard,326.40,400,399,0,24,0.403030
credit_high,1,7,1,food,premium,552.32,200,191,0,13,0.192929
credit_high,1,7,1,leisure,budget,119.16,400,399,0,1,0.404255
credit_high,1,7,1,leisure,standard,206.22,400,392,0,19,0.397163
credit_high,1,7,1,leisure,premium,362.38,200,196,0,8,0.198582
credit_high,1,7,1,clothing,budget,274.45,67,45,0,24,0.360000
credit_high,1,7,1,clothing,standard,425.70,67,47,0,7,0.376000
credit_high,1,7,1,clothing,premium,663.28,33,33,12,5,0.264000
credit_high,1,7,1,hobby,budget,390.46,33,29,0,10,0.367089
credit_high,1,7,1,hobby,standard,622.17,33,33,4,4,0.417722
credit_high,1,7,1,hobby,premium,1025.38,17,17,8,1,0.215190
credit_high,1,7,1,electronics,budget,606.71,11,11,2,9,0.392857
credit_high,1,7,1,electronics,standard,936.21,11,11,5,2,0.392857
credit_high,1,7,1,electronics,premium,1450.72,6,6,5,2,0.214286
credit_high,1,7,1,appliances,budget,605.68,4,4,2,4,0.400000
credit_high,1,7,1,appliances,standard,881.68,4,4,4,0,0.400000
credit_high,1,7,1,appliances,premium,1396.99,2,2,2,1,0.200000
credit_high,1,8,1,food,budget,184.59,400,398,0,0,0.398798
credit_high,1,8,1,food,standard,326.36,400,400,35,29,0.400802
credit_high,1,8,1,food,premium,551.07,200,200,5,16,0.200401
credit_high,1,8,1,leisure,budget,119.15,400,391,0,1,0.395349
credit_high,1,8,1,leisure,standard,206.01,400,400,16,19,0.404449
credit_high,1,8,1,leisure,premium,362.02,200,198,0,8,0.200202
credit_high,1,8,1,clothing,budget,269.94,67,51,0,28,0.346939
credit_high,1,8,1,clothing,standard,419.34,67,63,0,8,0.428571
credit_high,1,8,1,clothing,premium,675.34,33,33,0,6,0.224490
credit_high,1,8,1,hobby,budget,388.09,33,33,5,10,0.428571
credit_high,1,8,1,hobby,standard,625.94,33,27,0,3,0.350649
credit_high,1,8,1,hobby,premium,1049.50,17,17,0,3,0.220779
credit_high,1,8,1,electronics,budget,612.22,11,7,0,8,0.350000
credit_high,1,8,1,electronics,standard,957.48,11,8,0,2,0.400000
credit_high,1,8,1,electronics,premium,1511.17,6,5,0,3,0.250000
credit_high,1,8,1,appliances,budget,620.82,4,4,3,3,0.444444
credit_high,1,8,1,appliances,standard,925.76,4,4,4,0,0.444444
credit_high,1,8,1,appliances,premium,1466.84,2,1,0,0,0.111111
credit_high,1,9,1,food,budget,184.55,400,400,0,0,0.400000
credit_high,1,9,1,food,standard,327.79,400,400,11,30,0.400000
credit_high,1,9,1,food,premium,551.76,200,200,6,14,0.200000
credit_high,1,9,1,leisure,budget,119.01,400,397,0,2,0.402637
credit_high,1,9,1,leisure,standard,206.42,400,400,9,22,0.405680
credit_high,1,9,1,leisure,premium,361.84,200,189,0,11,0.191684
credit_high,1,9,1,clothing,budget,266.72,67,67,1,31,0.440789
credit_high,1,9,1,clothing,standard,418.09,67,55,0,5,0.361842
credit_high,1,9,1,clothing,premium,675.34,33,30,0,6,0.197368
credit_high,1,9,1,hobby,budget,391.03,33,31,0,9,0.407895
credit_high,1,9,1,hobby,standard,620.25,33,28,0,5,0.368421
credit_high,1,9,1,hobby,premium,1049.50,17,17,1,2,0.223684
credit_high,1,9,1,electronics,budget,601.09,11,6,0,11,0.272727
credit_high,1,9,1,electronics,standard,944.43,11,10,0,2,0.454545
credit_high,1,9,1,electronics,premium,1498.57,6,6,1,4,0.272727
credit_high,1,9,1,appliances,budget,644.11,4,4,6,6,0.500000
credit_high,1,9,1,appliances,standard,972.05,4,3,0,2,0.375000
credit_high,1,9,1,appliances,premium,1430.17,2,1,0,2,0.125000
credit_high,1,10,1,food,budget,184.55,400,400,0,0,0.400000
credit_high,1,10,1,food,standard,328.24,400,400,26,35,0.400000
credit_high,1,10,1,food,premium,552.59,200,200,1,16,0.200000
credit_high,1,10,1,leisure,budget,118.97,400,390,0,1,0.393939
credit_high,1,10,1,leisure,standard,206.66,400,400,0,28,0.404040
credit_high,1,10,1,leisure,premium,360.84,200,200,2,8,0.202020
credit_high,1,10,1,clothing,budget,266.92,67,54,0,36,0.362416
credit_high,1,10,1,clothing,standard,414.35,67,67,14,8,0.449664
credit_high,1,10,1,clothing,premium,672.27,33,28,0,2,0.187919
credit_high,1,10,1,hobby,budget,389.85,33,33,9,11,0.445946
credit_high,1,10,1,hobby,standard,615.55,33,33,9,0,0.445946
credit_high,1,10,1,hobby,premium,1052.59,17,8,0,1,0.108108
credit_high,1,10,1,electronics,budget,587.43,11,11,12,10,0.392857
credit_high,1,10,1,electronics,standard,940.13,11,11,3,5,0.392857
credit_high,1,10,1,electronics,premium,1511.06,6,6,3,2,0.214286
credit_high,1,10,1,appliances,budget,676.31,4,4,6,2,0.400000
credit_high,1,10,1,appliances,standard,959.90,4,4,3,1,0.400000
credit_high,1,10,1,appliances,premium,1394.41,2,2,1,1,0.200000
credit_high,1,11,1,food,budget,184.55,400,399,0,0,0.399399
credit_high,1,11,1,food,standard,329.30,400,400,14,31,0.400400
credit_high,1,11,1,food,premium,552.73,200,200,6,13,0.200200
credit_high,1,11,1,leisure,budget,118.82,400,397,0,2,0.401822
credit_high,1,11,1,leisure,standard,206.66,400,400,5,24,0.404858
credit_high,1,11,1,leisure,premium,361.02,200,191,0,16,0.193320
credit_high,1,11,1,clothing,budget,264.33,67,67,2,38,0.406061
credit_high,1,11,1,clothing,standard,418.68,67,65,0,11,0.393939
credit_high,1,11,1,clothing,premium,667.18,33,33,9,3,0.200000
credit_high,1,11,1,hobby,budget,395.16,33,33,11,11,0.397590
credit_high,1,11,1,hobby,standard,623.95,33,33,4,5,0.397590
credit_high,1,11,1,hobby,premium,1024.73,17,17,5,3,0.204819
credit_high,1,11,1,electronics,budget,616.80,11,11,5,7,0.423077
credit_high,1,11,1,electronics,standard,952.95,11,11,1,4,0.423077
credit_high,1,11,1,electronics,premium,1548.84,6,4,0,4,0.153846
credit_high,1,11,1,appliances,budget,710.13,4,4,0,4,0.400000
credit_high,1,11,1,appliances,standard,995.89,4,4,4,0,0.400000
credit_high,1,11,1,appliances,premium,1429.27,2,2,0,3,0.200000
credit_high,1,12,1,food,budget,184.52,400,400,48,0,0.420610
credit_high,1,12,1,food,standard,329.88,400,374,0,32,0.393270
credit_high,1,12,1,food,premium,553.56,200,177,0,21,0.186120
credit_high,1,12,1,leisure,budget,118.77,400,395,0,1,0.401015
credit_high,1,12,1,leisure,standard,206.79,400,390,0,27,0.395939
credit_high,1,12,1,leisure,premium,360.21,200,200,3,9,0.203046
credit_high,1,12,1,clothing,budget,264.72,67,67,14,33,0.435065
credit_high,1,12,1,clothing,standard,418.05,67,67,2,13,0.435065
credit_high,1,12,1,clothing,premium,676.27,33,20,0,4,0.129870
credit_high,1,12,1,hobby,budget,401.75,33,22,0,10,0.333333
credit_high,1,12,1,hobby,standard,627.73,33,33,2,3,0.500000
credit_high,1,12,1,hobby,premium,1039.80,17,11,0,4,0.166667
credit_high,1,12,1,electronics,budget,630.82,11,11,5,9,0.392857
credit_high,1,12,1,electronics,standard,957.29,11,11,3,6,0.392857
credit_high,1,12,1,electronics,premium,1523.02,6,6,1,4,0.214286
credit_high,1,12,1,appliances,budget,710.13,4,1,0,5,0.142857
credit_high,1,12,1,appliances,standard,1045.69,4,4,1,0,0.571429
credit_high,1,12,1,appliances,premium,1429.27,2,2,4,0,0.285714
credit_high,1,13,1,food,budget,185.63,400,400,24,0,0.409836
credit_high,1,13,1,food,standard,328.81,400,376,0,38,0.385246
credit_high,1,13,1,food,premium,550.38,200,200,10,14,0.204918
credit_high,1,13,1,leisure,budget,118.70,400,400,22,3,0.413650
credit_high,1,13,1,leisure,standard,206.53,400,380,0,23,0.392968
credit_high,1,13,1,leisure,premium,360.48,200,187,0,16,0.193382
credit_high,1,13,1,clothing,budget,267.49,67,55,0,34,0.364238
credit_high,1,13,1,clothing,standard,418.68,67,63,0,8,0.417219
credit_high,1,13,1,clothing,premium,662.95,33,33,9,10,0.218543
credit_high,1,13,1,hobby,budget,395.05,33,33,4,13,0.515625
credit_high,1,13,1,hobby,standard,629.63,33,15,0,4,0.234375
credit_high,1,13,1,hobby,premium,1021.45,17,16,0,1,0.250000
credit_high,1,13,1,electronics,budget,645.16,11,9,0,14,0.409091
credit_high,1,13,1,electronics,standard,970.34,11,11,3,6,0.500000
credit_high,1,13,1,electronics,premium,1535.72,6,2,0,6,0.090909
credit_high,1,13,1,appliances,budget,683.50,4,4,4,8,0.666667
credit_high,1,13,1,appliances,standard,1058.76,4,0,0,1,0.000000
credit_high,1,13,1,appliances,premium,1500.74,2,2,0,0,0.333333
credit_high,1,14,1,food,budget,186.19,400,400,12,0,0.405268
credit_high,1,14,1,food,standard,327.82,400,400,64,29,0.405268
credit_high,1,14,1,food,premium,551.75,200,187,0,15,0.189463
credit_high,1,14,1,leisure,budget,119.03,400,388,0,1,0.392713
credit_high,1,14,1,leisure,standard,206.01,400,400,20,25,0.404858
credit_high,1,14,1,leisure,premium,359.31,200,200,2,12,0.202429
credit_high,1,14,1,clothing,budget,265.09,67,53,0,37,0.353333
credit_high,1,14,1,clothing,standard,417.43,67,64,0,9,0.426667
credit_high,1,14,1,clothing,premium,671.99,33,33,0,4,0.220000
credit_high,1,14,1,hobby,budget,397.45,33,24,0,14,0.380952
credit_high,1,14,1,hobby,standard,612.46,33,28,0,4,0.444444
credit_high,1,14,1,hobby,premium,1018.44,17,11,0,4,0.174603
credit_high,1,14,1,electronics,budget,639.29,11,7,0,10,0.368421
credit_high,1,14,1,electronics,standard,983.57,11,6,0,5,0.315789
credit_high,1,14,1,electronics,premium,1484.52,6,6,1,3,0.315789
credit_high,1,14,1,appliances,budget,717.67,4,4,1,8,0.400000
credit_high,1,14,1,appliances,standard,1005.82,4,4,4,0,0.400000
credit_high,1,14,1,appliances,premium,1500.74,2,2,3,1,0.200000
credit_high,1,15,1,food,budget,186.47,400,398,0,0,0.398798
credit_high,1,15,1,food,standard,330.44,400,400,33,34,0.400802
credit_high,1,15,1,food,premium,549.96,200,200,13,23,0.200401
credit_high,1,15,1,leisure,budget,118.85,400,394,0,3,0.400814
credit_high,1,15,1,leisure,standard,206.53,400,400,21,24,0.406918
credit_high,1,15,1,leisure,premium,359.49,200,189,0,18,0.192269
credit_high,1,15,1,clothing,budget,262.33,67,67,1,41,0.424051
credit_high,1,15,1,clothing,standard,416.49,67,61,0,5,0.386076
credit_high,1,15,1,clothing,premium,671.99,33,30,0,8,0.189873
credit_high,1,15,1,hobby,budget,392.03,33,31,0,16,0.382716
credit_high,1,15,1,hobby,standard,607.82,33,33,10,4,0.407407
credit_high,1,15,1,hobby,premium,1000.47,17,17,4,2,0.209877
credit_high,1,15,1,electronics,budget,627.67,11,8,0,10,0.333333
credit_high,1,15,1,electronics,standard,961.22,11,10,0,3,0.416667
credit_high,1,15,1,electronics,premium,1496.90,6,6,0,3,0.250000
credit_high,1,15,1,appliances,budget,726.64,4,4,2,7,0.500000
credit_high,1,15,1,appliances,standard,1056.11,4,4,2,2,0.500000
credit_high,1,15,1,appliances,premium,1575.77,2,0,0,1,0.000000
credit_high,1,16,1,food,budget,186.42,400,399,0,0,0.399399
credit_high,1,16,1,food,standard,331.81,400,400,1,46,0.400400
credit_high,1,16,1,food,premium,551.75,200,200,22,15,0.200200
credit_high,1,16,1,leisure,budget,118.76,400,391,0,1,0.394551
credit_high,1,16,1,leisure,standard,207.07,400,400,2,26,0.403633
credit_high,1,16,1,leisure,premium,358.50,200,200,8,8,0.201816
credit_high,1,16,1,clothing,budget,262.52,67,54,0,39,0.362416
credit_high,1,16,1,clothing,standard,414.63,67,67,14,10,0.449664
credit_high,1,16,1,clothing,premium,668.94,33,28,0,4,0.187919
credit_high,1,16,1,hobby,budget,390.84,33,33,3,20,0.397590
credit_high,1,16,1,hobby,standard,617.03,33,33,9,5,0.397590
credit_high,1,16,1,hobby,premium,1012.24,17,17,2,2,0.204819
credit_high,1,16,1,electronics,budget,619.11,11,11,3,10,0.407407
credit_high,1,16,1,electronics,standard,956.85,11,11,1,4,0.407407
credit_high,1,16,1,electronics,premium,1496.90,6,5,0,5,0.185185
credit_high,1,16,1,appliances,budget,744.81,4,4,2,6,0.400000
credit_high,1,16,1,appliances,standard,1082.52,4,4,2,2,0.400000
credit_high,1,16,1,appliances,premium,1496.99,2,2,3,1,0.200000
credit_high,1,17,1,food,budget,186.40,400,400,19,0,0.407747
credit_high,1,17,1,food,standard,331.85,400,400,11,32,0.407747
credit_high,1,17,1,food,premium,554.78,200,181,0,21,0.184506
credit_high,1,17,1,leisure,budget,118.63,400,396,0,2,0.402439
credit_high,1,17,1,leisure,standard,207.12,400,388,0,25,0.394309
credit_high,1,17,1,leisure,premium,359.22,200,200,2,9,0.203252
credit_high,1,17,1,clothing,budget,259.97,67,56,0,38,0.358974
credit_high,1,17,1,clothing,standard,418.96,67,67,1,8,0.429487
credit_high,1,17,1,clothing,premium,663.87,33,33,9,1,0.211538
credit_high,1,17,1,hobby,budget,392.62,33,33,1,16,0.423077
credit_high,1,17,1,hobby,standard,625.44,33,28,0,6,0.358974
credit_high,1,17,1,hobby,premium,1018.20,17,17,2,4,0.217949
credit_high,1,17,1,electronics,budget,627.55,11,11,0,11,0.392857
credit_high,1,17,1,electronics,standard,961.20,11,11,1,3,0.392857
credit_high,1,17,1,electronics,premium,1484.42,6,6,3,6,0.214286
credit_high,1,17,1,appliances,budget,763.43,4,4,1,7,0.400000
credit_high,1,17,1,appliances,standard,1109.58,4,4,2,2,0.400000
credit_high,1,17,1,appliances,premium,1571.83,2,2,2,2,0.200000
credit_high,1,18,1,food,budget,186.84,400,399,0,0,0.399399
credit_high,1,18,1,food,standard,332.30,400,400,4,26,0.400400
credit_high,1,18,1,food,premium,552.15,200,200,11,12,0.200200
credit_high,1,18,1,leisure,budget,118.57,400,391,0,1,0.398167
credit_high,1,18,1,leisure,standard,206.81,400,400,2,31,0.407332
credit_high,1,18,1,leisure,premium,359.40,200,191,0,9,0.194501
credit_high,1,18,1,clothing,budget,257.84,67,66,0,39,0.440000
credit_high,1,18,1,clothing,standard,419.27,67,54,0,9,0.360000
credit_high,1,18,1,clothing,premium,672.92,33,30,0,3,0.200000
credit_high,1,18,1,hobby,budget,393.21,33,33,1,17,0.397590
credit_high,1,18,1,hobby,standard,620.70,33,33,11,4,0.397590
credit_high,1,18,1,hobby,premium,1024.18,17,17,4,1,0.204819
credit_high,1,18,1,electronics,budget,627.55,11,11,9,14,0.611111
credit_high,1,18,1,electronics,standard,965.57,11,6,0,6,0.333333
credit_high,1,18,1,electronics,premium,1521.53,6,1,0,4,0.055556
credit_high,1,18,1,appliances,budget,772.97,4,4,1,7,0.444444
credit_high,1,18,1,appliances,standard,1137.32,4,4,3,1,0.444444
credit_high,1,18,1,appliances,premium,1650.43,2,1,0,3,0.111111
credit_high,1,19,1,food,budget,186.82,400,400,92,0,0.441014
credit_high,1,19,1,food,standard,332.47,400,359,0,35,0.395810
credit_high,1,19,1,food,premium,553.66,200,148,0,17,0.163175
credit_high,1,19,1,leisure,budget,118.43,400,400,38,2,0.422833
credit_high,1,19,1,leisure,standard,206.86,400,377,0,23,0.398520
credit_high,1,19,1,leisure,premium,358.59,200,169,0,15,0.178647
credit_high,1,19,1,clothing,budget,257.65,67,67,5,39,0.455782
credit_high,1,19,1,clothing,standard,415.20,67,56,0,8,0.380952
credit_high,1,19,1,clothing,premium,669.86,33,24,0,5,0.163265
credit_high,1,19,1,hobby,budget,393.81,33,27,0,21,0.364865
credit_high,1,19,1,hobby,standard,631.05,33,30,0,4,0.405405
credit_high,1,19,1,hobby,premium,1036.23,17,17,0,4,0.229730
credit_high,1,19,1,electronics,budget,653.23,11,11,8,20,0.407407
credit_high,1,19,1,electronics,standard,943.62,11,11,5,6,0.407407
credit_high,1,19,1,electronics,premium,1458.14,6,5,0,4,0.185185
credit_high,1,19,1,appliances,budget,782.63,4,3,0,7,0.600000
credit_high,1,19,1,appliances,standard,1179.97,4,0,0,1,0.000000
credit_high,1,19,1,appliances,premium,1609.17,2,2,0,0,0.400000
credit_high,1,20,0,food,budget,188.96,400,399,0,0,0.399399
credit_high,1,20,0,food,standard,330.77,400,400,57,35,0.400400
credit_high,1,20,0,food,premium,546.47,200,200,27,17,0.200200
credit_high,1,20,0,leisure,budget,119.00,400,385,0,3,0.390863
credit_high,1,20,0,leisure,standard,206.27,400,400,17,30,0.406091
credit_high,1,20,0,leisure,premium,355.81,200,200,11,14,0.203046
credit_high,1,20,0,clothing,budget,258.61,67,57,0,35,0.363057
credit_high,1,20,0,clothing,standard,411.79,67,67,4,11,0.426752
credit_high,1,20,0,clothing,premium,660.73,33,33,8,7,0.210191
credit_high,1,20,0,hobby,budget,390.23,33,33,4,18,0.434211
credit_high,1,20,0,hobby,standard,628.18,33,28,0,8,0.368421
credit_high,1,20,0,hobby,premium,1036.23,17,15,0,3,0.197368
credit_high,1,20,0,electronics,budget,676.98,11,11,6,19,0.392857
credit_high,1,20,0,electronics,standard,965.07,11,11,5,6,0.392857
credit_high,1,20,0,electronics,premium,1445.98,6,6,3,4,0.214286
credit_high,1,20,0,appliances,budget,772.85,4,4,1,9,0.400000
credit_high,1,20,0,appliances,standard,1120.97,4,4,2,2,0.400000
credit_high,1,20,0,appliances,premium,1609.17,2,2,1,3,0.200000
credit_high,1,21,0,food,budget,188.94,400,399,0,0,0.399399
credit_high,1,21,0,food,standard,333.12,400,400,5,40,0.400400
credit_high,1,21,0,food,premium,550.15,200,200,29,21,0.200200
credit_high,1,21,0,leisure,budget,118.77,400,391,0,2,0.395349
credit_high,1,21,0,leisure,standard,206.70,400,398,0,27,0.402427
credit_high,1,21,0,leisure,premium,356.79,200,200,4,17,0.202224
credit_high,1,21,0,clothing,budget,256.68,67,67,20,30,0.458904
credit_high,1,21,0,clothing,standard,413.02,67,58,0,9,0.397260
credit_high,1,21,0,clothing,premium,668.74,33,21,0,4,0.143836
credit_high,1,21,0,hobby,budget,392.59,33,31,0,15,0.382716
credit_high,1,21,0,hobby,standard,623.42,33,33,1,4,0.407407
credit_high,1,21,0,hobby,premium,1030.14,17,17,5,2,0.209877
credit_high,1,21,0,electronics,budget,695.44,11,10,0,21,0.370370
credit_high,1,21,0,electronics,standard,987.00,11,11,7,3,0.407407
credit_high,1,21,0,electronics,premium,1482.13,6,6,5,4,0.222222
credit_high,1,21,0,appliances,budget,782.51,4,3,0,10,0.500000
credit_high,1,21,0,appliances,standard,1148.99,4,1,0,3,0.166667
credit_high,1,21,0,appliances,premium,1649.39,2,2,0,0,0.333333
credit_high,1,22,0,food,budget,188.92,400,400,30,0,0.413223
credit_high,1,22,0,food,standard,333.33,400,400,16,44,0.413223
credit_high,1,22,0,food,premium,554.14,200,168,0,20,0.173554
credit_high,1,22,0,leisure,budget,118.64,400,388,0,1,0.393509
credit_high,1,22,0,leisure,standard,206.65,400,400,3,27,0.405680
credit_high,1,22,0,leisure,premium,357.14,200,198,0,9,0.200811
credit_high,1,22,0,clothing,budget,260.51,67,67,2,34,0.401198
credit_high,1,22,0,clothing,standard,410.25,67,67,8,10,0.401198
credit_high,1,22,0,clothing,premium,656.58,33,33,4,4,0.197605
credit_high,1,22,0,hobby,budget,391.40,33,33,3,11,0.434211
credit_high,1,22,0,hobby,standard,624.37,33,30,0,2,0.394737
credit_high,1,22,0,hobby,premium,1045.29,17,13,0,2,0.171053
credit_high,1,22,0,electronics,budget,692.28,11,8,0,17,0.347826
credit_high,1,22,0,electronics,standard,1018.41,11,11,0,8,0.478261
credit_high,1,22,0,electronics,premium,1543.89,6,4,0,4,0.173913
credit_high,1,22,0,appliances,budget,772.73,4,3,0,12,0.428571
credit_high,1,22,0,appliances,standard,1105.91,4,4,1,2,0.571429
credit_high,1,22,0,appliances,premium,1649.39,2,0,0,2,0.000000
credit_high,1,23,0,food,budget,189.62,400,400,10,0,0.404858
credit_high,1,23,0,food,standard,334.00,400,388,0,40,0.392713
credit_high,1,23,0,food,premium,549.71,200,200,38,22,0.202429
