scenario,seed,tick,warmup,category,tier,price,units,sold,blocked,unaffordable,mix_share
credit_off,2,6,1,leisure,budget,119.56,400,384,0,0,0.390244
credit_off,2,6,1,leisure,standard,206.65,400,400,29,17,0.406504
credit_off,2,6,1,leisure,premium,362.99,200,200,14,7,0.203252
credit_off,2,6,1,clothing,budget,279.48,67,67,7,20,0.401198
credit_off,2,6,1,clothing,standard,428.98,67,67,25,7,0.401198
credit_off,2,6,1,clothing,premium,674.56,33,33,15,0,0.197605
credit_off,2,6,1,hobby,budget,371.47,33,21,0,14,0.295775
credit_off,2,6,1,hobby,standard,595.15,33,33,2,3,0.464789
credit_off,2,6,1,hobby,premium,1025.85,17,17,1,2,0.239437
credit_off,2,6,1,electronics,budget,647.73,11,3,0,12,0.200000
credit_off,2,6,1,electronics,standard,969.99,11,6,0,3,0.400000
credit_off,2,6,1,electronics,premium,1461.17,6,6,3,1,0.400000
credit_off,2,6,1,appliances,budget,612.62,4,4,9,3,0.400000
credit_off,2,6,1,appliances,standard,881.15,4,4,3,1,0.400000
credit_off,2,6,1,appliances,premium,1299.64,2,2,0,1,0.200000
credit_off,2,7,1,food,budget,184.04,400,400,0,0,0.400000
credit_off,2,7,1,food,standard,328.14,400,400,8,33,0.400000
credit_off,2,7,1,food,premium,551.97,200,200,27,11,0.200000
credit_off,2,7,1,leisure,budget,119.32,400,390,0,2,0.393939
credit_off,2,7,1,leisure,standard,207.40,400,400,5,17,0.404040
credit_off,2,7,1,leisure,premium,364.26,200,200,14,7,0.202020
credit_off,2,7,1,clothing,budget,280.94,67,53,0,21,0.424000
credit_off,2,7,1,clothing,standard,436.98,67,39,0,11,0.312000
credit_off,2,7,1,clothing,premium,689.89,33,33,1,4,0.264000
credit_off,2,7,1,hobby,budget,364.71,33,33,6,18,0.458333
credit_off,2,7,1,hobby,standard,596.95,33,27,0,5,0.375000
credit_off,2,7,1,hobby,premium,1028.87,17,12,0,3,0.166667
credit_off,2,7,1,electronics,budget,624.18,11,10,0,15,0.370370
credit_off,2,7,1,electronics,standard,947.94,11,11,0,7,0.407407
credit_off,2,7,1,electronics,premium,1497.70,6,6,3,3,0.222222
credit_off,2,7,1,appliances,budget,643.25,4,4,4,4,0.400000
credit_off,2,7,1,appliances,standard,914.20,4,4,2,2,0.400000
credit_off,2,7,1,appliances,premium,1299.64,2,2,3,0,0.200000
credit_off,2,8,1,food,budget,184.04,400,400,1,0,0.401606
credit_off,2,8,1,food,standard,328.47,400,400,48,24,0.401606
credit_off,2,8,1,food,premium,555.70,200,196,0,11,0.196787
credit_off,2,8,1,leisure,budget,119.18,400,400,0,0,0.406918
credit_off,2,8,1,leisure,standard,207.53,400,400,37,26,0.406918
credit_off,2,8,1,leisure,premium,365.53,200,183,0,6,0.186165
credit_off,2,8,1,clothing,budget,278.01,67,51,0,26,0.389313
credit_off,2,8,1,clothing,standard,427.85,67,67,14,6,0.511450
credit_off,2,8,1,clothing,premium,690.93,33,13,0,2,0.099237
credit_off,2,8,1,hobby,budget,368.03,33,25,0,25,0.367647
credit_off,2,8,1,hobby,standard,591.53,33,27,0,4,0.397059
credit_off,2,8,1,hobby,premium,1013.74,17,16,0,1,0.235294
credit_off,2,8,1,electronics,budget,621.34,11,11,6,19,0.440000
credit_off,2,8,1,electronics,standard,947.94,11,11,1,9,0.440000
credit_off,2,8,1,electronics,premium,1535.14,6,3,0,5,0.120000
credit_off,2,8,1,appliances,budget,675.41,4,2,0,3,0.250000
credit_off,2,8,1,appliances,standard,937.05,4,4,2,0,0.500000
credit_off,2,8,1,appliances,premium,1364.62,2,2,3,1,0.250000
credit_off,2,9,1,food,budget,184.06,400,398,0,0,0.398798
credit_off,2,9,1,food,standard,330.44,400,400,27,25,0.400802
credit_off,2,9,1,food,premium,555.14,200,200,34,16,0.200401
credit_off,2,9,1,leisure,budget,119.18,400,388,0,0,0.392713
credit_off,2,9,1,leisure,standard,208.49,400,400,10,21,0.404858
credit_off,2,9,1,leisure,premium,363.98,200,200,24,6,0.202429
credit_off,2,9,1,clothing,budget,274.69,67,67,10,33,0.485507
credit_off,2,9,1,clothing,standard,432.32,67,38,0,11,0.275362
credit_off,2,9,1,clothing,premium,670.00,33,33,14,0,0.239130
credit_off,2,9,1,hobby,budget,363.57,33,33,6,29,0.397590
credit_off,2,9,1,hobby,standard,586.15,33,33,4,4,0.397590
credit_off,2,9,1,hobby,premium,1010.76,17,17,2,2,0.204819
credit_off,2,9,1,electronics,budget,638.29,11,11,4,19,0.392857
credit_off,2,9,1,electronics,standard,952.25,11,11,1,10,0.392857
credit_off,2,9,1,electronics,premium,1496.76,6,6,2,5,0.214286
credit_off,2,9,1,appliances,budget,658.52,4,4,2,10,0.444444
credit_off,2,9,1,appliances,standard,960.48,4,4,2,2,0.444444
credit_off,2,9,1,appliances,premium,1432.86,2,1,0,1,0.111111
credit_off,2,10,1,food,budget,184.02,400,400,17,0,0.407332
credit_off,2,10,1,food,standard,331.56,400,382,0,24,0.389002
credit_off,2,10,1,food,premium,559.86,200,200,5,20,0.203666
credit_off,2,10,1,leisure,budget,119.00,400,394,0,1,0.400814
credit_off,2,10,1,leisure,standard,208.75,400,389,0,25,0.395727
credit_off,2,10,1,leisure,premium,366.16,200,200,13,9,0.203459
credit_off,2,10,1,clothing,budget,276.74,67,67,11,38,0.429487
credit_off,2,10,1,clothing,standard,422.97,67,67,42,4,0.429487
credit_off,2,10,1,clothing,premium,684.21,33,22,0,7,0.141026
credit_off,2,10,1,hobby,budget,366.87,33,33,14,30,0.397590
credit_off,2,10,1,hobby,standard,589.70,33,33,10,5,0.397590
credit_off,2,10,1,hobby,premium,1016.70,17,17,4,4,0.204819
credit_off,2,10,1,electronics,budget,649.89,11,11,7,19,0.423077
credit_off,2,10,1,electronics,standard,956.58,11,11,3,8,0.423077
credit_off,2,10,1,electronics,premium,1521.71,6,4,0,5,0.153846
credit_off,2,10,1,appliances,budget,674.99,4,4,0,10,0.444444
credit_off,2,10,1,appliances,standard,984.49,4,4,2,2,0.444444
credit_off,2,10,1,appliances,premium,1397.03,2,1,0,4,0.111111
credit_off,2,11,1,food,budget,184.41,400,400,4,0,0.402010
credit_off,2,11,1,food,standard,330.81,400,400,9,30,0.402010
credit_off,2,11,1,food,premium,560.56,200,195,0,17,0.195980
credit_off,2,11,1,leisure,budget,118.91,400,390,0,0,0.395137
credit_off,2,11,1,leisure,standard,208.46,400,400,2,26,0.405268
credit_off,2,11,1,leisure,premium,367.35,200,197,0,8,0.199595
credit_off,2,11,1,clothing,budget,279.01,67,67,3,34,0.401198
credit_off,2,11,1,clothing,standard,436.22,67,67,14,11,0.401198
credit_off,2,11,1,clothing,premium,672.80,33,33,26,9,0.197605
credit_off,2,11,1,hobby,budget,374.65,33,33,6,31,0.402439
credit_off,2,11,1,hobby,standard,598.64,33,33,11,6,0.402439
credit_off,2,11,1,hobby,premium,1028.67,17,16,0,4,0.195122
credit_off,2,11,1,electronics,budget,670.57,11,6,0,23,0.260870
credit_off,2,11,1,electronics,standard,969.62,11,11,1,5,0.478261
credit_off,2,11,1,electronics,premium,1496.35,6,6,5,4,0.260870
credit_off,2,11,1,appliances,budget,674.99,4,4,4,10,0.400000
credit_off,2,11,1,appliances,standard,1009.10,4,4,2,0,0.400000
credit_off,2,11,1,appliances,premium,1362.11,2,2,2,2,0.200000
credit_off,2,12,1,food,budget,184.50,400,398,0,0,0.398798
credit_off,2,12,1,food,standard,331.18,400,400,8,29,0.400802
credit_off,2,12,1,food,premium,559.86,200,200,6,19,0.200401
credit_off,2,12,1,leisure,budget,118.76,400,400,7,1,0.406504
credit_off,2,12,1,leisure,standard,208.51,400,400,7,23,0.406504
credit_off,2,12,1,leisure,premium,367.08,200,184,0,10,0.186992
credit_off,2,12,1,clothing,budget,279.63,67,67,2,38,0.401198
credit_off,2,12,1,clothing,standard,440.78,67,67,3,10,0.401198
credit_off,2,12,1,clothing,premium,699.31,33,33,3,4,0.197605
credit_off,2,12,1,hobby,budget,378.06,33,23,0,37,0.315068
credit_off,2,12,1,hobby,standard,608.61,33,33,0,2,0.452055
credit_off,2,12,1,hobby,premium,1025.64,17,17,7,3,0.232877
credit_off,2,12,1,electronics,budget,655.33,11,7,0,25,0.333333
credit_off,2,12,1,electronics,standard,974.03,11,11,4,3,0.523810
credit_off,2,12,1,electronics,premium,1558.70,6,3,0,2,0.142857
credit_off,2,12,1,appliances,budget,708.74,4,4,2,6,0.400000
credit_off,2,12,1,appliances,standard,1034.33,4,4,1,3,0.400000
credit_off,2,12,1,appliances,premium,1430.21,2,2,3,1,0.200000
credit_off,2,13,1,food,budget,184.45,400,400,36,0,0.415369
credit_off,2,13,1,food,standard,331.51,400,400,20,25,0.415369
credit_off,2,13,1,food,premium,560.70,200,163,0,20,0.169263
credit_off,2,13,1,leisure,budget,118.86,400,400,0,0,0.404449
credit_off,2,13,1,leisure,standard,208.70,400,400,5,22,0.404449
credit_off,2,13,1,leisure,premium,365.61,200,189,0,10,0.191102
credit_off,2,13,1,clothing,budget,280.05,67,58,0,38,0.429630
credit_off,2,13,1,clothing,standard,441.77,67,51,0,10,0.377778
credit_off,2,13,1,clothing,premium,702.49,33,26,0,4,0.192593
credit_off,2,13,1,hobby,budget,372.33,33,21,0,45,0.396226
credit_off,2,13,1,hobby,standard,608.61,33,24,0,5,0.452830
credit_off,2,13,1,hobby,premium,1046.76,17,8,0,2,0.150943
credit_off,2,13,1,electronics,budget,643.42,11,11,9,31,0.523810
credit_off,2,13,1,electronics,standard,991.74,11,4,0,9,0.190476
credit_off,2,13,1,electronics,premium,1519.73,6,6,0,3,0.285714
credit_off,2,13,1,appliances,budget,726.45,4,3,0,8,0.333333
credit_off,2,13,1,appliances,standard,1047.26,4,4,0,3,0.444444
credit_off,2,13,1,appliances,premium,1501.72,2,2,1,2,0.222222
credit_off,2,14,1,food,budget,185.28,400,400,0,0,0.400000
credit_off,2,14,1,food,standard,332.34,400,400,51,24,0.400000
credit_off,2,14,1,food,premium,555.51,200,200,22,17,0.200000
credit_off,2,14,1,leisure,budget,118.86,400,392,0,1,0.395161
credit_off,2,14,1,leisure,standard,208.83,400,400,36,22,0.403226
credit_off,2,14,1,leisure,premium,364.61,200,200,0,12,0.201613
credit_off,2,14,1,clothing,budget,278.17,67,57,0,38,0.404255
credit_off,2,14,1,clothing,standard,436.49,67,55,0,10,0.390071
credit_off,2,14,1,clothing,premium,695.04,33,29,0,1,0.205674
credit_off,2,14,1,hobby,budget,365.56,33,33,10,47,0.464789
credit_off,2,14,1,hobby,standard,600.32,33,26,0,3,0.366197
credit_off,2,14,1,hobby,premium,1019.05,17,12,0,3,0.169014
credit_off,2,14,1,electronics,budget,669.74,11,11,3,36,0.392857
credit_off,2,14,1,electronics,standard,960.18,11,11,10,1,0.392857
credit_off,2,14,1,electronics,premium,1519.73,6,6,0,5,0.214286
credit_off,2,14,1,appliances,budget,717.37,4,4,5,11,0.500000
credit_off,2,14,1,appliances,standard,1047.26,4,4,1,3,0.500000
credit_off,2,14,1,appliances,premium,1539.27,2,0,0,3,0.000000
credit_off,2,15,1,food,budget,185.28,400,400,47,0,0.419727
credit_off,2,15,1,food,standard,334.46,400,353,0,28,0.370409
credit_off,2,15,1,food,premium,558.57,200,200,3,16,0.209864
credit_off,2,15,1,leisure,budget,118.74,400,399,0,0,0.402218
credit_off,2,15,1,leisure,standard,209.77,400,393,0,21,0.396169
credit_off,2,15,1,leisure,premium,364.61,200,200,19,16,0.201613
credit_off,2,15,1,clothing,budget,276.09,67,63,0,35,0.443662
credit_off,2,15,1,clothing,standard,432.58,67,61,0,5,0.429577
credit_off,2,15,1,clothing,premium,690.82,33,18,0,6,0.126761
credit_off,2,15,1,hobby,budget,371.10,33,33,13,44,0.397590
credit_off,2,15,1,hobby,standard,593.95,33,33,7,8,0.397590
credit_off,2,15,1,hobby,premium,1004.06,17,17,1,3,0.204819
credit_off,2,15,1,electronics,budget,678.87,11,4,0,38,0.190476
credit_off,2,15,1,electronics,standard,1003.83,11,11,2,2,0.523810
credit_off,2,15,1,electronics,premium,1519.73,6,6,4,4,0.285714
credit_off,2,15,1,appliances,budget,753.24,4,2,0,9,0.250000
credit_off,2,15,1,appliances,standard,1060.35,4,4,0,2,0.500000
credit_off,2,15,1,appliances,premium,1462.30,2,2,3,1,0.250000
credit_off,2,16,1,food,budget,186.37,400,400,2,0,0.400802
credit_off,2,16,1,food,standard,332.50,400,400,33,21,0.400802
credit_off,2,16,1,food,premium,558.99,200,198,0,17,0.198397
credit_off,2,16,1,leisure,budget,118.73,400,398,0,0,0.401210
credit_off,2,16,1,leisure,standard,209.58,400,400,8,21,0.403226
credit_off,2,16,1,leisure,premium,366.34,200,194,0,11,0.195565
credit_off,2,16,1,clothing,budget,275.27,67,63,0,32,0.386503
credit_off,2,16,1,clothing,standard,430.65,67,67,11,10,0.411043
credit_off,2,16,1,clothing,premium,675.12,33,33,17,4,0.202454
credit_off,2,16,1,hobby,budget,378.41,33,33,5,45,0.397590
credit_off,2,16,1,hobby,standard,600.25,33,33,16,4,0.397590
credit_off,2,16,1,hobby,premium,1007.02,17,17,2,0,0.204819
credit_off,2,16,1,electronics,budget,657.27,11,11,12,42,0.458333
credit_off,2,16,1,electronics,standard,1012.95,11,11,2,5,0.458333
credit_off,2,16,1,electronics,premium,1570.39,6,2,0,6,0.083333
credit_off,2,16,1,appliances,budget,734.41,4,4,1,14,0.444444
credit_off,2,16,1,appliances,standard,1060.35,4,4,2,2,0.444444
credit_off,2,16,1,appliances,premium,1535.42,2,1,0,3,0.111111
credit_off,2,17,1,food,budget,186.42,400,398,0,0,0.398798
credit_off,2,17,1,food,standard,333.87,400,400,2,35,0.400802
credit_off,2,17,1,food,premium,558.71,200,200,24,20,0.200401
credit_off,2,17,1,leisure,budget,118.70,400,400,13,2,0.411523
credit_off,2,17,1,leisure,standard,209.79,400,372,0,28,0.382716
credit_off,2,17,1,leisure,premium,365.79,200,200,0,12,0.205761
credit_off,2,17,1,clothing,budget,274.45,67,67,2,37,0.401198
credit_off,2,17,1,clothing,standard,434.18,67,67,4,10,0.401198
credit_off,2,17,1,clothing,premium,692.51,33,33,3,9,0.197605
credit_off,2,17,1,hobby,budget,381.28,33,31,0,44,0.382716
credit_off,2,17,1,hobby,standard,614.80,33,33,2,6,0.407407
credit_off,2,17,1,hobby,premium,1012.94,17,17,4,5,0.209877
credit_off,2,17,1,electronics,budget,690.13,11,11,0,45,0.392857
credit_off,2,17,1,electronics,standard,1022.16,11,11,1,10,0.392857
credit_off,2,17,1,electronics,premium,1518.04,6,6,5,4,0.214286
credit_off,2,17,1,appliances,budget,743.59,4,3,0,16,0.500000
credit_off,2,17,1,appliances,standard,1086.86,4,1,0,3,0.166667
credit_off,2,17,1,appliances,premium,1497.03,2,2,1,0,0.333333
credit_off,2,18,1,food,budget,186.37,400,400,30,0,0.413223
credit_off,2,18,1,food,standard,333.95,400,390,0,24,0.402893
credit_off,2,18,1,food,premium,562.06,200,178,0,16,0.183884
credit_off,2,18,1,leisure,budget,118.89,400,400,13,0,0.409836
credit_off,2,18,1,leisure,standard,209.06,400,389,0,21,0.398566
credit_off,2,18,1,leisure,premium,365.79,200,187,0,14,0.191598
credit_off,2,18,1,clothing,budget,274.86,67,67,7,31,0.401198
credit_off,2,18,1,clothing,standard,435.48,67,67,0,10,0.401198
credit_off,2,18,1,clothing,premium,695.66,33,33,0,6,0.197605
credit_off,2,18,1,hobby,budget,380.12,33,26,0,43,0.366197
credit_off,2,18,1,hobby,standard,616.66,33,28,0,6,0.394366
credit_off,2,18,1,hobby,premium,1024.86,17,17,1,2,0.239437
credit_off,2,18,1,electronics,budget,690.13,11,7,0,47,0.333333
credit_off,2,18,1,electronics,standard,1026.81,11,11,0,6,0.523810
credit_off,2,18,1,electronics,premium,1581.29,6,3,0,3,0.142857
credit_off,2,18,1,appliances,budget,734.30,4,2,0,14,0.500000
credit_off,2,18,1,appliances,standard,1046.10,4,1,0,2,0.250000
credit_off,2,18,1,appliances,premium,1534.46,2,1,0,1,0.250000
credit_off,2,19,1,food,budget,187.07,400,400,4,0,0.402010
credit_off,2,19,1,food,standard,333.53,400,400,18,29,0.402010
credit_off,2,19,1,food,premium,558.97,200,195,0,17,0.195980
credit_off,2,19,1,leisure,budget,119.09,400,400,4,1,0.405268
credit_off,2,19,1,leisure,standard,208.77,400,400,12,15,0.405268
credit_off,2,19,1,leisure,premium,364.60,200,187,0,11,0.189463
credit_off,2,19,1,clothing,budget,276.29,67,65,0,34,0.474453
credit_off,2,19,1,clothing,standard,435.48,67,41,0,12,0.299270
credit_off,2,19,1,clothing,premium,695.66,33,31,0,4,0.226277
credit_off,2,19,1,hobby,budget,376.09,33,29,0,44,0.432836
credit_off,2,19,1,hobby,standard,611.99,33,26,0,1,0.388060
credit_off,2,19,1,hobby,premium,1027.87,17,12,0,3,0.179104
credit_off,2,19,1,electronics,budget,677.59,11,11,1,52,0.478261
credit_off,2,19,1,electronics,standard,1026.81,11,10,0,8,0.434783
credit_off,2,19,1,electronics,premium,1541.76,6,2,0,6,0.086957
credit_off,2,19,1,appliances,budget,715.94,4,4,0,17,0.400000
credit_off,2,19,1,appliances,standard,1006.87,4,4,1,3,0.400000
credit_off,2,19,1,appliances,premium,1496.10,2,2,2,0,0.200000
credit_off,2,20,0,food,budget,187.17,400,397,0,0,0.398195
credit_off,2,20,0,food,standard,334.28,400,400,2,36,0.401204
credit_off,2,20,0,food,premium,558.27,200,200,13,23,0.200602
credit_off,2,20,0,leisure,budget,119.14,400,394,0,1,0.399594
credit_off,2,20,0,leisure,standard,209.08,400,392,0,31,0.397566
credit_off,2,20,0,leisure,premium,363.41,200,200,15,9,0.202840
credit_off,2,20,0,clothing,budget,275.88,67,61,0,34,0.432624
credit_off,2,20,0,clothing,standard,427.03,67,67,15,8,0.475177
credit_off,2,20,0,clothing,premium,693.55,33,13,0,3,0.092199
credit_off,2,20,0,hobby,budget,373.81,33,28,0,41,0.405797
credit_off,2,20,0,hobby,standard,605.50,33,24,0,6,0.347826
credit_off,2,20,0,hobby,premium,1012.75,17,17,1,3,0.246377
credit_off,2,20,0,electronics,budget,680.67,11,8,0,52,0.400000
credit_off,2,20,0,electronics,standard,1022.14,11,6,0,7,0.300000
credit_off,2,20,0,electronics,premium,1490.37,6,6,2,4,0.300000
credit_off,2,20,0,appliances,budget,715.94,4,1,0,18,0.166667
credit_off,2,20,0,appliances,standard,1019.46,4,3,0,1,0.500000
credit_off,2,20,0,appliances,premium,1570.90,2,2,1,0,0.333333
credit_off,2,21,0,food,budget,187.09,400,400,1,0,0.400802
credit_off,2,21,0,food,standard,334.37,400,400,23,29,0.400802
credit_off,2,21,0,food,premium,560.08,200,198,0,16,0.198397
credit_off,2,21,0,leisure,budget,119.06,400,400,3,1,0.405268
credit_off,2,21,0,leisure,standard,208.87,400,400,27,21,0.405268
credit_off,2,21,0,leisure,premium,364.78,200,187,0,14,0.189463
credit_off,2,21,0,clothing,budget,274.65,67,64,0,35,0.457143
credit_off,2,21,0,clothing,standard,431.81,67,43,0,6,0.307143
credit_off,2,21,0,clothing,premium,672.54,33,33,3,7,0.235714
credit_off,2,21,0,hobby,budget,370.98,33,31,0,45,0.382716
credit_off,2,21,0,hobby,standard,597.24,33,33,4,2,0.407407
credit_off,2,21,0,hobby,premium,1015.73,17,17,0,4,0.209877
credit_off,2,21,0,electronics,budget,671.38,11,10,0,51,0.400000
credit_off,2,21,0,electronics,standard,998.91,11,9,0,9,0.360000
credit_off,2,21,0,electronics,premium,1515.21,6,6,0,8,0.240000
credit_off,2,21,0,appliances,budget,689.09,4,4,5,23,0.500000
credit_off,2,21,0,appliances,standard,1006.71,4,4,1,3,0.500000
credit_off,2,21,0,appliances,premium,1610.18,2,0,0,1,0.000000
credit_off,2,22,0,food,budget,187.12,400,399,0,0,0.399399
credit_off,2,22,0,food,standard,335.33,400,400,1,38,0.400400
credit_off,2,22,0,food,premium,559.80,200,200,11,21,0.200200
credit_off,2,22,0,leisure,budget,119.10,400,395,0,1,0.399798
credit_off,2,22,0,leisure,standard,209.58,400,393,0,27,0.397773
credit_off,2,22,0,leisure,premium,363.59,200,200,8,14,0.202429
credit_off,2,22,0,clothing,budget,274.03,67,67,0,37,0.403614
credit_off,2,22,0,clothing,standard,424.08,67,67,30,12,0.403614
credit_off,2,22,0,clothing,premium,675.59,33,32,0,11,0.192771
credit_off,2,22,0,hobby,budget,369.86,33,31,0,42,0.382716
credit_off,2,22,0,hobby,standard,600.86,33,33,8,7,0.407407
credit_off,2,22,0,hobby,premium,1015.73,17,17,5,3,0.209877
credit_off,2,22,0,electronics,budget,668.33,11,11,11,56,0.647059
credit_off,2,22,0,electronics,standard,989.83,11,4,0,10,0.235294
credit_off,2,22,0,electronics,premium,1515.21,6,2,0,3,0.117647
credit_off,2,22,0,appliances,budget,723.55,4,4,0,22,0.444444
credit_off,2,22,0,appliances,standard,1019.30,4,4,1,3,0.444444
credit_off,2,22,0,appliances,premium,1529.67,2,1,0,1,0.111111
credit_off,2,23,0,food,budget,187.09,400,400,26,0,0.411523
credit_off,2,23,0,food,standard,335.37,400,385,0,29,0.396091
credit_off,2,23,0,food,premium,561.34,200,187,0,23,0.192387
