scenario,seed,tick,warmup,category,tier,price,units,sold,blocked,unaffordable,mix_share
credit_high,3,6,1,food,budget,184.66,400,399,0,0,0.399399
credit_high,3,6,1,food,standard,325.17,400,400,11,24,0.400400
credit_high,3,6,1,food,premium,549.22,200,200,7,11,0.200200
credit_high,3,6,1,leisure,budget,119.77,400,385,0,3,0.390863
credit_high,3,6,1,leisure,standard,205.52,400,400,13,14,0.406091
credit_high,3,6,1,leisure,premium,360.87,200,200,8,6,0.203046
credit_high,3,6,1,clothing,budget,277.80,67,62,0,20,0.382716
credit_high,3,6,1,clothing,standard,423.30,67,67,25,11,0.413580
credit_high,3,6,1,clothing,premium,665.77,33,33,11,1,0.203704
credit_high,3,6,1,hobby,budget,364.36,33,33,9,4,0.452055
credit_high,3,6,1,hobby,standard,595.26,33,24,0,4,0.328767
credit_high,3,6,1,hobby,premium,1031.17,17,16,0,0,0.219178
credit_high,3,6,1,electronics,budget,636.71,11,9,0,5,0.450000
credit_high,3,6,1,electronics,standard,970.13,11,6,0,8,0.300000
credit_high,3,6,1,electronics,premium,1551.10,6,5,0,1,0.250000
credit_high,3,6,1,appliances,budget,568.86,4,4,1,1,0.400000
credit_high,3,6,1,appliances,standard,828.84,4,4,3,1,0.400000
credit_high,3,6,1,appliances,premium,1203.75,2,2,2,1,0.200000
credit_high,3,7,1,food,budget,184.64,400,397,0,0,0.398195
credit_high,3,7,1,food,standard,325.62,400,400,8,24,0.401204
credit_high,3,7,1,food,premium,550.18,200,200,21,10,0.200602
credit_high,3,7,1,leisure,budget,119.55,400,386,0,3,0.393075
credit_high,3,7,1,leisure,standard,205.85,400,396,0,12,0.403259
credit_high,3,7,1,leisure,premium,361.59,200,200,5,9,0.203666
credit_high,3,7,1,clothing,budget,276.77,67,50,0,20,0.384615
credit_high,3,7,1,clothing,standard,431.19,67,47,0,7,0.361538
credit_high,3,7,1,clothing,premium,676.87,33,33,19,3,0.253846
credit_high,3,7,1,hobby,budget,369.32,33,27,0,3,0.364865
credit_high,3,7,1,hobby,standard,587.15,33,30,0,2,0.405405
credit_high,3,7,1,hobby,premium,1028.14,17,17,5,4,0.229730
credit_high,3,7,1,electronics,budget,630.92,11,6,0,5,0.285714
credit_high,3,7,1,electronics,standard,948.08,11,9,0,3,0.428571
credit_high,3,7,1,electronics,premium,1538.17,6,6,1,0,0.285714
credit_high,3,7,1,appliances,budget,575.97,4,4,1,3,0.400000
credit_high,3,7,1,appliances,standard,859.92,4,4,3,0,0.400000
credit_high,3,7,1,appliances,premium,1263.94,2,2,1,2,0.200000
credit_high,3,8,1,food,budget,184.57,400,400,20,0,0.408163
credit_high,3,8,1,food,standard,325.95,400,400,34,27,0.408163
credit_high,3,8,1,food,premium,553.07,200,180,0,6,0.183673
credit_high,3,8,1,leisure,budget,119.34,400,399,0,2,0.406314
credit_high,3,8,1,leisure,standard,205.75,400,400,36,15,0.407332
credit_high,3,8,1,leisure,premium,362.04,200,183,0,6,0.186354
credit_high,3,8,1,clothing,budget,273.25,67,50,0,22,0.438596
credit_high,3,8,1,clothing,standard,424.76,67,48,0,4,0.421053
credit_high,3,8,1,clothing,premium,696.35,33,16,0,0,0.140351
credit_high,3,8,1,hobby,budget,365.97,33,27,0,7,0.385714
credit_high,3,8,1,hobby,standard,584.48,33,33,8,3,0.471429
credit_high,3,8,1,hobby,premium,1043.26,17,10,0,0,0.142857
credit_high,3,8,1,electronics,budget,616.58,11,11,2,5,0.392857
credit_high,3,8,1,electronics,standard,939.47,11,11,2,3,0.392857
credit_high,3,8,1,electronics,premium,1550.99,6,6,0,1,0.214286
credit_high,3,8,1,appliances,budget,583.17,4,4,1,3,0.400000
credit_high,3,8,1,appliances,standard,892.17,4,4,2,0,0.400000
credit_high,3,8,1,appliances,premium,1295.54,2,2,2,1,0.200000
credit_high,3,9,1,food,budget,185.03,400,399,0,0,0.399399
credit_high,3,9,1,food,standard,327.33,400,400,38,27,0.400400
credit_high,3,9,1,food,premium,550.31,200,200,32,7,0.200200
credit_high,3,9,1,leisure,budget,119.32,400,377,0,3,0.385875
credit_high,3,9,1,leisure,standard,206.67,400,400,16,19,0.409417
credit_high,3,9,1,leisure,premium,360.51,200,200,24,8,0.204708
credit_high,3,9,1,clothing,budget,269.79,67,67,12,24,0.426752
credit_high,3,9,1,clothing,standard,418.73,67,67,17,11,0.426752
credit_high,3,9,1,clothing,premium,678.42,33,23,0,4,0.146497
credit_high,3,9,1,hobby,budget,362.64,33,31,0,11,0.382716
credit_high,3,9,1,hobby,standard,591.56,33,33,1,3,0.407407
credit_high,3,9,1,hobby,premium,1021.78,17,17,1,4,0.209877
credit_high,3,9,1,electronics,budget,622.19,11,11,8,10,0.458333
credit_high,3,9,1,electronics,standard,948.01,11,8,0,5,0.333333
credit_high,3,9,1,electronics,premium,1550.99,6,5,0,3,0.208333
credit_high,3,9,1,appliances,budget,590.46,4,4,9,3,0.800000
credit_high,3,9,1,appliances,standard,914.47,4,0,0,1,0.000000
credit_high,3,9,1,appliances,premium,1360.32,2,1,0,0,0.200000
credit_high,3,10,1,food,budget,185.01,400,399,0,0,0.399399
credit_high,3,10,1,food,standard,328.89,400,400,6,33,0.400400
credit_high,3,10,1,food,premium,554.71,200,200,9,11,0.200200
credit_high,3,10,1,leisure,budget,118.98,400,382,0,2,0.389002
credit_high,3,10,1,leisure,standard,207.09,400,400,7,22,0.407332
credit_high,3,10,1,leisure,premium,362.67,200,200,7,9,0.203666
credit_high,3,10,1,clothing,budget,272.20,67,66,0,31,0.397590
credit_high,3,10,1,clothing,standard,424.05,67,67,14,5,0.403614
credit_high,3,10,1,clothing,premium,668.14,33,33,7,1,0.198795
credit_high,3,10,1,hobby,budget,361.54,33,25,0,11,0.373134
credit_high,3,10,1,hobby,standard,592.46,33,27,0,4,0.402985
credit_high,3,10,1,hobby,premium,1024.78,17,15,0,3,0.223881
credit_high,3,10,1,electronics,budget,644.81,11,11,3,9,0.392857
credit_high,3,10,1,electronics,standard,935.08,11,11,7,4,0.392857
credit_high,3,10,1,electronics,premium,1538.07,6,6,1,4,0.214286
credit_high,3,10,1,appliances,budget,619.98,4,4,5,2,0.400000
credit_high,3,10,1,appliances,standard,868.75,4,4,4,0,0.400000
credit_high,3,10,1,appliances,premium,1326.31,2,2,0,1,0.200000
credit_high,3,11,1,food,budget,184.98,400,400,33,0,0.414079
credit_high,3,11,1,food,standard,329.13,400,375,0,35,0.388199
credit_high,3,11,1,food,premium,555.96,200,191,0,10,0.197723
credit_high,3,11,1,leisure,budget,118.71,400,395,0,3,0.401831
credit_high,3,11,1,leisure,standard,207.27,400,396,0,20,0.402848
credit_high,3,11,1,leisure,premium,363.30,200,192,0,10,0.195320
credit_high,3,11,1,clothing,budget,272.00,67,67,0,32,0.406061
credit_high,3,11,1,clothing,standard,428.48,67,65,0,12,0.393939
credit_high,3,11,1,clothing,premium,675.22,33,33,13,5,0.200000
credit_high,3,11,1,hobby,budget,357.16,33,33,26,8,0.428571
credit_high,3,11,1,hobby,standard,587.07,33,33,2,7,0.428571
credit_high,3,11,1,hobby,premium,1018.75,17,11,0,2,0.142857
credit_high,3,11,1,electronics,budget,653.60,11,6,0,4,0.260870
credit_high,3,11,1,electronics,standard,964.83,11,11,2,4,0.478261
credit_high,3,11,1,electronics,premium,1550.88,6,6,2,1,0.260870
credit_high,3,11,1,appliances,budget,650.98,4,4,3,2,0.400000
credit_high,3,11,1,appliances,standard,912.19,4,4,3,1,0.400000
credit_high,3,11,1,appliances,premium,1326.31,2,2,1,0,0.200000
credit_high,3,12,1,food,budget,185.75,400,400,26,0,0.411100
credit_high,3,12,1,food,standard,328.10,400,400,46,30,0.411100
credit_high,3,12,1,food,premium,554.71,200,173,0,18,0.177801
credit_high,3,12,1,leisure,budget,118.64,400,400,0,2,0.404858
credit_high,3,12,1,leisure,standard,207.16,400,400,19,23,0.404858
credit_high,3,12,1,leisure,premium,362.58,200,188,0,10,0.190283
credit_high,3,12,1,clothing,budget,272.00,67,67,6,31,0.416149
credit_high,3,12,1,clothing,standard,427.84,67,67,1,12,0.416149
credit_high,3,12,1,clothing,premium,688.52,33,27,0,4,0.167702
credit_high,3,12,1,hobby,budget,371.23,33,33,18,10,0.417722
credit_high,3,12,1,hobby,standard,588.85,33,33,11,2,0.417722
credit_high,3,12,1,hobby,premium,1000.78,17,13,0,0,0.164557
credit_high,3,12,1,electronics,budget,638.75,11,5,0,10,0.227273
credit_high,3,12,1,electronics,standard,973.60,11,11,0,1,0.500000
credit_high,3,12,1,electronics,premium,1576.73,6,6,1,3,0.272727
credit_high,3,12,1,appliances,budget,675.39,4,4,0,3,0.400000
credit_high,3,12,1,appliances,standard,946.39,4,4,3,1,0.400000
credit_high,3,12,1,appliances,premium,1359.47,2,2,1,3,0.200000
credit_high,3,13,1,food,budget,186.35,400,400,0,0,0.400000
credit_high,3,13,1,food,standard,329.99,400,400,5,32,0.400000
credit_high,3,13,1,food,premium,550.96,200,200,37,12,0.200000
credit_high,3,13,1,leisure,budget,118.64,400,388,0,4,0.395918
credit_high,3,13,1,leisure,standard,207.66,400,392,0,16,0.400000
credit_high,3,13,1,leisure,premium,361.49,200,200,10,12,0.204082
credit_high,3,13,1,clothing,budget,273.22,67,46,0,34,0.335766
credit_high,3,13,1,clothing,standard,428.16,67,58,0,9,0.423358
credit_high,3,13,1,clothing,premium,682.26,33,33,7,4,0.240876
credit_high,3,13,1,hobby,budget,381.35,33,22,0,8,0.305556
credit_high,3,13,1,hobby,standard,598.67,33,33,11,3,0.458333
credit_high,3,13,1,hobby,premium,989.00,17,17,5,3,0.236111
credit_high,3,13,1,electronics,budget,621.33,11,11,19,10,0.687500
credit_high,3,13,1,electronics,standard,973.60,11,5,0,4,0.312500
credit_high,3,13,1,electronics,premium,1589.87,6,0,0,0,0.000000
credit_high,3,13,1,appliances,budget,675.39,4,0,0,4,0.000000
credit_high,3,13,1,appliances,standard,981.88,4,1,0,0,0.500000
credit_high,3,13,1,appliances,premium,1393.45,2,1,0,1,0.500000
credit_high,3,14,1,food,budget,186.35,400,400,41,0,0.417537
credit_high,3,14,1,food,standard,330.20,400,400,53,25,0.417537
credit_high,3,14,1,food,premium,556.06,200,158,0,12,0.164927
credit_high,3,14,1,leisure,budget,118.46,400,391,0,2,0.397762
credit_high,3,14,1,leisure,standard,207.45,400,400,16,20,0.406918
credit_high,3,14,1,leisure,premium,362.39,200,192,0,5,0.195320
credit_high,3,14,1,clothing,budget,268.94,67,58,0,30,0.471545
credit_high,3,14,1,clothing,standard,425.28,67,43,0,7,0.349593
credit_high,3,14,1,clothing,premium,689.50,33,22,0,2,0.178862
credit_high,3,14,1,hobby,budget,375.00,33,24,0,9,0.358209
credit_high,3,14,1,hobby,standard,608.64,33,28,0,1,0.417910
credit_high,3,14,1,hobby,premium,1003.55,17,15,0,0,0.223881
credit_high,3,14,1,electronics,budget,652.39,11,11,13,8,0.392857
credit_high,3,14,1,electronics,standard,947.05,11,11,6,5,0.392857
credit_high,3,14,1,electronics,premium,1510.38,6,6,1,1,0.214286
credit_high,3,14,1,appliances,budget,641.62,4,4,2,8,0.400000
credit_high,3,14,1,appliances,standard,945.06,4,4,2,2,0.400000
credit_high,3,14,1,appliances,premium,1358.62,2,2,0,4,0.200000
credit_high,3,15,1,food,budget,187.30,400,400,0,0,0.400000
credit_high,3,15,1,food,standard,332.38,400,400,18,29,0.400000
credit_high,3,15,1,food,premium,550.22,200,200,82,13,0.200000
credit_high,3,15,1,leisure,budget,118.33,400,389,0,4,0.397344
credit_high,3,15,1,leisure,standard,207.86,400,390,0,20,0.398366
credit_high,3,15,1,leisure,premium,361.67,200,200,28,7,0.204290
credit_high,3,15,1,clothing,budget,267.13,67,66,0,31,0.412500
credit_high,3,15,1,clothing,standard,417.66,67,67,10,8,0.418750
credit_high,3,15,1,clothing,premium,678.01,33,27,0,4,0.168750
credit_high,3,15,1,hobby,budget,369.88,33,33,12,10,0.452055
credit_high,3,15,1,hobby,standard,604.03,33,23,0,2,0.315068
credit_high,3,15,1,hobby,premium,997.64,17,17,3,3,0.232877
credit_high,3,15,1,electronics,budget,685.01,11,11,6,7,0.392857
credit_high,3,15,1,electronics,standard,972.88,11,11,8,3,0.392857
credit_high,3,15,1,electronics,premium,1522.96,6,6,1,3,0.214286
credit_high,3,15,1,appliances,budget,657.66,4,4,11,2,0.400000
credit_high,3,15,1,appliances,standard,968.69,4,4,1,3,0.400000
credit_high,3,15,1,appliances,premium,1358.62,2,2,4,0,0.200000
credit_high,3,16,1,food,budget,187.30,400,400,38,0,0.416233
credit_high,3,16,1,food,standard,333.13,400,400,4,34,0.416233
credit_high,3,16,1,food,premium,561.50,200,161,0,12,0.167534
credit_high,3,16,1,leisure,budget,118.17,400,400,7,1,0.408163
credit_high,3,16,1,leisure,standard,207.60,400,400,18,15,0.408163
credit_high,3,16,1,leisure,premium,364.20,200,180,0,11,0.183673
credit_high,3,16,1,clothing,budget,266.93,67,65,0,31,0.401235
credit_high,3,16,1,clothing,standard,420.78,67,67,17,4,0.413580
credit_high,3,16,1,clothing,premium,671.84,33,30,0,3,0.185185
credit_high,3,16,1,hobby,budget,376.61,33,33,5,9,0.397590
credit_high,3,16,1,hobby,standard,594.88,33,33,8,4,0.397590
credit_high,3,16,1,hobby,premium,1006.45,17,17,1,4,0.204819
credit_high,3,16,1,electronics,budget,703.70,11,8,0,7,0.320000
credit_high,3,16,1,electronics,standard,1008.26,11,11,5,3,0.440000
credit_high,3,16,1,electronics,premium,1535.66,6,6,3,7,0.240000
credit_high,3,16,1,appliances,budget,690.54,4,4,10,3,0.444444
credit_high,3,16,1,appliances,standard,980.80,4,4,2,2,0.444444
credit_high,3,16,1,appliances,premium,1426.55,2,1,0,4,0.111111
credit_high,3,17,1,food,budget,188.19,400,400,0,0,0.400802
credit_high,3,17,1,food,standard,333.30,400,398,0,28,0.398798
credit_high,3,17,1,food,premium,556.02,200,200,18,23,0.200401
credit_high,3,17,1,leisure,budget,118.27,400,400,15,3,0.411523
credit_high,3,17,1,leisure,standard,208.07,400,372,0,25,0.382716
credit_high,3,17,1,leisure,premium,362.38,200,200,0,10,0.205761
credit_high,3,17,1,clothing,budget,266.53,67,67,40,30,0.496296
credit_high,3,17,1,clothing,standard,426.12,67,35,0,10,0.259259
credit_high,3,17,1,clothing,premium,668.79,33,33,3,6,0.244444
credit_high,3,17,1,hobby,budget,379.46,33,33,7,11,0.397590
credit_high,3,17,1,hobby,standard,602.09,33,33,10,3,0.397590
credit_high,3,17,1,hobby,premium,1009.41,17,17,6,3,0.204819
credit_high,3,17,1,electronics,budget,694.10,11,8,0,9,0.347826
credit_high,3,17,1,electronics,standard,1031.17,11,11,2,5,0.478261
credit_high,3,17,1,electronics,premium,1574.05,6,4,0,4,0.173913
credit_high,3,17,1,appliances,budget,725.07,4,4,5,3,0.400000
credit_high,3,17,1,appliances,standard,1005.32,4,4,3,1,0.400000
credit_high,3,17,1,appliances,premium,1390.89,2,2,3,1,0.200000
credit_high,3,18,1,food,budget,188.19,400,400,46,0,0.419287
credit_high,3,18,1,food,standard,333.22,400,385,0,35,0.403564
credit_high,3,18,1,food,premium,558.53,200,169,0,16,0.177149
credit_high,3,18,1,leisure,budget,118.49,400,400,5,3,0.408998
credit_high,3,18,1,leisure,standard,207.34,400,400,16,21,0.408998
credit_high,3,18,1,leisure,premium,362.38,200,178,0,14,0.182004
credit_high,3,18,1,clothing,budget,274.49,67,67,34,29,0.424051
credit_high,3,18,1,clothing,standard,415.94,67,67,37,9,0.424051
credit_high,3,18,1,clothing,premium,671.83,33,24,0,6,0.151899
credit_high,3,18,1,hobby,budget,383.49,33,33,6,12,0.434211
credit_high,3,18,1,hobby,standard,611.21,33,27,0,4,0.355263
credit_high,3,18,1,hobby,premium,1027.22,17,16,0,1,0.210526
credit_high,3,18,1,electronics,budget,684.64,11,6,0,9,0.285714
credit_high,3,18,1,electronics,standard,1040.55,11,9,0,1,0.428571
credit_high,3,18,1,electronics,premium,1547.81,6,6,5,1,0.285714
credit_high,3,18,1,appliances,budget,761.33,4,4,2,4,0.400000
credit_high,3,18,1,appliances,standard,1043.02,4,4,3,1,0.400000
credit_high,3,18,1,appliances,premium,1460.43,2,2,3,1,0.200000
credit_high,3,19,1,food,budget,189.28,400,399,0,0,0.399399
credit_high,3,19,1,food,standard,332.59,400,400,25,36,0.400400
credit_high,3,19,1,food,premium,554.20,200,200,7,20,0.200200
credit_high,3,19,1,leisure,budget,118.56,400,400,6,2,0.407332
credit_high,3,19,1,leisure,standard,207.76,400,384,0,22,0.391039
credit_high,3,19,1,leisure,premium,360.39,200,198,0,16,0.201629
credit_high,3,19,1,clothing,budget,281.45,67,64,0,33,0.390244
credit_high,3,19,1,clothing,standard,427.43,67,67,31,10,0.408537
credit_high,3,19,1,clothing,premium,662.67,33,33,23,8,0.201220
credit_high,3,19,1,hobby,budget,386.97,33,28,0,12,0.358974
credit_high,3,19,1,hobby,standard,605.66,33,33,10,2,0.423077
credit_high,3,19,1,hobby,premium,1024.20,17,17,0,6,0.217949
credit_high,3,19,1,electronics,budget,669.08,11,11,8,11,0.392857
credit_high,3,19,1,electronics,standard,1031.09,11,11,2,3,0.392857
credit_high,3,19,1,electronics,premium,1612.30,6,6,3,5,0.214286
credit_high,3,19,1,appliances,budget,780.36,4,1,0,2,0.142857
credit_high,3,19,1,appliances,standard,1082.13,4,4,0,1,0.571429
credit_high,3,19,1,appliances,premium,1533.45,2,2,2,2,0.285714
credit_high,3,20,0,food,budget,189.25,400,400,3,0,0.402414
credit_high,3,20,0,food,standard,333.63,400,394,0,32,0.396378
credit_high,3,20,0,food,premium,555.17,200,200,1,18,0.201207
credit_high,3,20,0,leisure,budget,118.65,400,400,1,4,0.405680
credit_high,3,20,0,leisure,standard,207.34,400,400,7,23,0.405680
credit_high,3,20,0,leisure,premium,360.20,200,186,0,7,0.188641
credit_high,3,20,0,clothing,budget,280.82,67,52,0,34,0.448276
credit_high,3,20,0,clothing,standard,437.32,67,39,0,4,0.336207
credit_high,3,20,0,clothing,premium,685.76,33,25,0,0,0.215517
credit_high,3,20,0,hobby,budget,384.04,33,29,0,15,0.402778
credit_high,3,20,0,hobby,standard,614.83,33,30,0,2,0.416667
credit_high,3,20,0,hobby,premium,1024.20,17,13,0,2,0.180556
credit_high,3,20,0,electronics,budget,693.41,11,9,0,16,0.346154
credit_high,3,20,0,electronics,standard,1040.46,11,11,2,4,0.423077
credit_high,3,20,0,electronics,premium,1652.61,6,6,1,2,0.230769
credit_high,3,20,0,appliances,budget,751.09,4,2,0,3,0.250000
credit_high,3,20,0,appliances,standard,1082.13,4,4,0,2,0.500000
credit_high,3,20,0,appliances,premium,1610.12,2,2,0,2,0.250000
credit_high,3,21,0,food,budget,189.32,400,400,29,0,0.412797
credit_high,3,21,0,food,standard,333.38,400,386,0,37,0.398349
credit_high,3,21,0,food,premium,555.31,200,183,0,13,0.188854
credit_high,3,21,0,leisure,budget,118.67,400,400,53,1,0.427350
credit_high,3,21,0,leisure,standard,207.52,400,354,0,28,0.378205
credit_high,3,21,0,leisure,premium,358.94,200,182,0,11,0.194444
credit_high,3,21,0,clothing,budget,277.68,67,65,0,35,0.408805
credit_high,3,21,0,clothing,standard,428.18,67,63,0,12,0.396226
credit_high,3,21,0,clothing,premium,677.45,33,31,0,3,0.194969
credit_high,3,21,0,hobby,budget,381.71,33,33,0,13,0.407407
credit_high,3,21,0,hobby,standard,612.04,33,31,0,4,0.382716
credit_high,3,21,0,hobby,premium,1012.15,17,17,8,3,0.209877
credit_high,3,21,0,electronics,budget,687.10,11,11,13,13,0.458333
credit_high,3,21,0,electronics,standard,1049.92,11,10,0,5,0.416667
credit_high,3,21,0,electronics,premium,1666.38,6,3,0,4,0.125000
credit_high,3,21,0,appliances,budget,732.32,4,4,7,4,0.571429
credit_high,3,21,0,appliances,standard,1082.13,4,1,0,4,0.142857
credit_high,3,21,0,appliances,premium,1610.12,2,2,0,0,0.285714
credit_high,3,22,0,food,budget,190.01,400,400,7,0,0.403633
credit_high,3,22,0,food,standard,332.80,400,391,0,41,0.394551
credit_high,3,22,0,food,premium,552.95,200,200,6,24,0.201816
credit_high,3,22,0,leisure,budget,119.45,400,379,0,2,0.387526
credit_high,3,22,0,leisure,standard,206.33,400,400,7,29,0.408998
credit_high,3,22,0,leisure,premium,357.33,200,199,0,13,0.203476
credit_high,3,22,0,clothing,budget,277.26,67,59,0,33,0.371069
credit_high,3,22,0,clothing,standard,426.90,67,67,14,11,0.421384
credit_high,3,22,0,clothing,premium,675.40,33,33,4,3,0.207547
credit_high,3,22,0,hobby,budget,381.71,33,25,0,16,0.373134
credit_high,3,22,0,hobby,standard,610.19,33,26,0,5,0.388060
credit_high,3,22,0,hobby,premium,1035.96,17,16,0,2,0.238806
credit_high,3,22,0,electronics,budget,721.46,11,5,0,15,0.227273
credit_high,3,22,0,electronics,standard,1045.15,11,11,3,2,0.500000
credit_high,3,22,0,electronics,premium,1624.72,6,6,0,2,0.272727
credit_high,3,22,0,appliances,budget,768.93,4,4,1,6,0.444444
credit_high,3,22,0,appliances,standard,1041.55,4,4,3,1,0.444444
credit_high,3,22,0,appliances,premium,1610.12,2,1,0,0,0.111111
credit_high,3,23,0,food,budget,190.18,400,400,19,0,0.408163
credit_high,3,23,0,food,standard,332.42,400,400,4,37,0.408163
credit_high,3,23,0,food,premium,553.78,200,180,0,24,0.183673
