scenario,seed,tick,warmup,cpi,cpi_food,cpi_leisure,cpi_clothing,cpi_hobby,cpi_electronics,cpi_appliances,money_stock,loans_outstanding,loans_live,pool,money_created,money_destroyed,rationed,abstainer_households,abstainer_cash,abstainer_loans_outstanding,abstainer_debt_service,abstainer_spend,abstainer_quality,abstainer_wanted,abstainer_obtained,abstainer_wait_median,abstainer_wait_median_met,abstainer_food_wanted,abstainer_food_obtained,abstainer_food_spend,abstainer_food_budget_units,abstainer_food_standard_units,abstainer_food_premium_units,abstainer_leisure_wanted,abstainer_leisure_obtained,abstainer_leisure_spend,abstainer_leisure_budget_units,abstainer_leisure_standard_units,abstainer_leisure_premium_units,abstainer_clothing_wanted,abstainer_clothing_obtained,abstainer_clothing_spend,abstainer_clothing_budget_units,abstainer_clothing_standard_units,abstainer_clothing_premium_units,abstainer_hobby_wanted,abstainer_hobby_obtained,abstainer_hobby_spend,abstainer_hobby_budget_units,abstainer_hobby_standard_units,abstainer_hobby_premium_units,abstainer_electronics_wanted,abstainer_electronics_obtained,abstainer_electronics_spend,abstainer_electronics_budget_units,abstainer_electronics_standard_units,abstainer_electronics_premium_units,abstainer_appliances_wanted,abstainer_appliances_obtained,abstainer_appliances_spend,abstainer_appliances_budget_units,abstainer_appliances_standard_units,abstainer_appliances_premium_units,borrower_households,borrower_cash,borrower_loans_outstanding,borrower_debt_service,borrower_spend,borrower_quality,borrower_wanted,borrower_obtained,borrower_wait_median,borrower_wait_median_met,borrower_food_wanted,borrower_food_obtained,borrower_food_spend,borrower_food_budget_units,borrower_food_standard_units,borrower_food_premium_units,borrower_leisure_wanted,borrower_leisure_obtained,borrower_leisure_spend,borrower_leisure_budget_units,borrower_leisure_standard_units,borrower_leisure_premium_units,borrower_clothing_wanted,borrower_clothing_obtained,borrower_clothing_spend,borrower_clothing_budget_units,borrower_clothing_standard_units,borrower_clothing_premium_units,borrower_hobby_wanted,borrower_hobby_obtained,borrower_hobby_spend,borrower_hobby_budget_units,borrower_hobby_standard_units,borrower_hobby_premium_units,borrower_electronics_wanted,borrower_electronics_obtained,borrower_electronics_spend,borrower_electronics_budget_units,borrower_electronics_standard_units,borrower_electronics_premium_units,borrower_appliances_wanted,borrower_appliances_obtained,borrower_appliances_spend,borrower_appliances_budget_units,borrower_appliances_standard_units,borrower_appliances_premium_units
credit_high,3,11,1,1.035916,1.056120,1.015260,1.038632,0.968792,1.060564,1.113163,16222329.79,25773.29,81,15201233.00,4045.64,1721.45,0,195,199162.29,0.00,0.00,122411.04,405.960000,499,435,0.000000,0.000000,195,190,59168.58,80,74,36,195,193,37936.56,85,73,35,60,35,13750.86,19,9,7,32,11,6171.58,5,4,2,11,3,3169.31,1,1,1,6,3,2214.15,2,1,0,805,821934.50,25773.29,2200.34,523384.65,1702.440000,2035,1789,0.000000,0.000000,805,776,244435.53,320,301,155,805,790,160786.41,310,323,157,211,130,54606.60,48,56,26,149,66,36194.26,28,29,9,47,20,20670.70,5,10,5,18,7,6691.15,2,3,2
credit_high,3,12,1,1.036581,1.054940,1.014180,1.044574,0.973139,1.064015,1.150758,16223249.51,26693.01,89,15196102.50,2893.76,1974.04,0,195,194681.28,0.00,0.00,130466.75,420.160000,511,448,0.000000,0.000000,195,191,59294.71,81,74,36,195,191,38502.06,77,77,37,64,42,15532.52,24,13,5,37,16,9957.91,7,4,5,14,5,4198.30,2,3,0,6,3,2981.25,1,1,1,805,832465.73,26693.01,2420.24,512265.01,1685.560000,2036,1785,0.000000,0.000000,805,782,242210.12,319,326,137,805,797,159982.98,323,323,151,204,119,49946.80,43,54,22,155,63,34734.87,26,29,8,48,17,19165.43,3,8,6,19,7,6224.81,3,3,1
credit_high,3,13,1,1.037626,1.055760,1.014090,1.043023,0.982287,1.059603,1.176998,16222841.78,26285.28,95,15183654.03,1766.93,2174.66,0,195,200575.78,0.00,0.00,120094.99,405.760000,485,430,1.000000,0.000000,195,195,61474.68,80,76,39,195,194,38257.22,85,73,36,46,27,11634.68,11,9,7,32,12,7485.75,4,5,3,14,2,1242.66,2,0,0,3,0,0.00,0,0,0,805,838611.97,26285.28,2564.54,515318.80,1704.200000,2011,1777,1.000000,0.000000,805,805,255253.32,320,324,161,805,786,161475.82,303,319,164,191,110,48281.30,35,49,26,133,60,37473.06,18,28,14,59,14,10459.97,9,5,0,18,2,2375.33,0,1,1
credit_high,3,14,1,1.038356,1.059440,1.014210,1.039409,0.989618,1.042884,1.132995,16225173.58,28617.08,105,15155015.80,4639.03,2307.23,0,195,209363.06,0.00,0.00,117204.47,397.040000,483,420,2.000000,0.000000,195,189,57347.56,76,87,26,195,193,39498.42,67,91,35,38,20,8311.76,8,8,4,35,14,9166.04,4,6,4,15,1,652.39,1,0,0,5,3,2228.30,2,1,0,805,860794.72,28617.08,2808.93,502019.56,1645.800000,2008,1749,1.000000,0.000000,805,769,237129.92,324,313,132,805,790,159378.32,324,309,157,176,103,40742.80,50,35,18,129,53,31929.13,20,22,11,69,27,26003.73,10,11,6,24,7,6835.66,2,3,2
credit_high,3,15,1,1.037582,1.059720,1.014050,1.024239,0.981193,1.070992,1.152830,16229561.65,33005.15,117,15168075.18,6911.78,2523.71,0,195,206147.06,0.00,0.00,129213.23,422.040000,497,439,1.000000,0.000000,195,195,63589.94,70,84,41,195,193,40080.34,76,73,44,49,33,13046.22,17,9,7,33,12,6162.38,8,2,2,20,5,5676.69,1,2,2,5,1,657.66,1,0,0,805,855339.41,33005.15,3118.64,531708.41,1719.800000,2051,1811,0.000000,0.000000,805,805,254326.06,330,316,159,805,786,159349.43,313,317,156,199,127,50873.85,49,58,20,145,61,36896.23,25,21,15,65,23,21697.86,10,9,4,32,9,8564.98,3,4,2
credit_high,3,16,1,1.043646,1.068240,1.015740,1.024119,0.982590,1.097243,1.192308,16232067.58,35511.08,122,15163563.48,5305.24,2799.31,0,195,215372.56,0.00,0.00,116778.37,395.560000,485,417,1.000000,0.000000,195,188,60228.96,65,92,31,195,192,39102.36,68,90,34,38,22,7969.72,10,11,1,31,10,5680.59,5,3,2,22,3,2415.66,2,1,0,4,2,1381.08,2,0,0,805,853131.54,35511.08,3229.93,526572.19,1691.240000,2079,1803,0.000000,0.000000,805,773,238344.54,335,308,130,805,788,156761.64,332,310,146,216,140,57728.19,55,56,29,155,73,43488.23,28,30,15,66,22,23518.76,6,10,6,32,7,6730.83,2,4,1
credit_high,3,17,1,1.044178,1.066000,1.015060,1.027575,0.990230,1.111982,1.212918,16233578.50,37022.00,128,15169308.77,4400.10,2889.18,0,195,207910.65,0.00,0.00,133469.94,425.720000,510,439,0.000000,0.000000,195,195,65941.47,61,90,44,195,191,39204.06,73,79,39,51,28,10910.45,14,9,5,42,19,11695.27,8,6,5,22,6,5718.69,3,2,1,5,0,0.00,0,0,0,805,856359.08,37022.00,3391.24,520137.61,1685.840000,2055,1782,1.000000,0.000000,805,803,253191.93,339,308,156,805,781,157981.98,327,293,161,206,107,43931.33,53,26,28,142,64,37855.85,25,27,12,65,17,17473.18,5,9,3,32,10,9703.34,4,4,2
credit_high,3,18,1,1.046071,1.067567,1.014040,1.026849,1.004953,1.105788,1.267283,16232784.66,36228.16,130,15155113.42,2234.92,3028.76,0,195,205303.85,0.00,0.00,128619.02,418.480000,520,444,1.000000,0.000000,195,189,61067.14,66,89,34,195,192,38240.98,70,92,30,65,43,16079.98,20,19,4,36,13,6351.69,7,6,0,20,4,4313.55,1,2,1,9,3,2565.68,2,1,0,805,872367.39,36228.16,3445.53,505047.89,1645.320000,2059,1753,1.000000,0.000000,805,765,236890.13,334,296,135,805,786,156594.66,330,308,148,218,115,46302.75,47,48,20,138,63,39241.67,26,21,16,66,17,18446.10,5,7,5,27,7,7572.58,2,3,2
credit_high,3,19,1,1.046718,1.065293,1.013030,1.040862,1.002562,1.110159,1.314608,16231981.47,35424.97,132,15178514.45,2269.00,3072.19,0,195,205640.47,0.00,0.00,125677.72,413.360000,508,440,1.000000,0.000000,195,195,60416.76,82,80,33,195,193,38061.90,81,78,34,49,30,13099.04,11,11,8,42,20,12037.84,8,8,4,20,2,2062.18,0,2,0,7,0,0.00,0,0,0,805,847826.55,35424.97,3480.59,545585.57,1738.080000,2056,1818,1.000000,0.000000,805,804,258981.96,317,320,167,805,789,160499.16,319,306,164,213,134,55419.68,53,56,25,130,58,36195.50,20,25,13,76,26,26313.49,11,9,6,27,7,8175.78,1,4,2
credit_high,3,20,0,1.050816,1.067287,1.012180,1.061607,1.006677,1.134125,1.319140,16230227.88,33671.38,132,15174580.74,1345.92,3099.51,0,195,212898.19,0.00,0.00,118758.11,397.120000,498,426,2.000000,0.000000,195,195,61174.25,76,87,32,195,192,37694.29,79,81,32,39,22,8239.92,12,8,2,33,11,6249.34,4,6,1,26,2,1733.87,1,1,0,10,4,3666.44,2,2,0,805,842748.95,33671.38,3468.76,525170.44,1692.240000,2025,1776,1.000000,0.000000,805,799,257009.97,324,307,168,805,794,159698.91,321,319,154,182,94,40562.20,40,31,23,131,61,36647.32,25,24,12,74,24,25867.54,8,10,6,28,4,5384.50,0,2,2
credit_high,3,21,0,1.048287,1.067140,1.011320,1.045145,0.999207,1.138713,1.309755,16231902.43,35345.93,140,15164099.85,4762.03,3087.48,0,195,207140.93,0.00,0.00,131773.14,415.840000,522,446,1.000000,0.000000,195,192,61404.19,72,85,35,195,188,36609.79,85,69,34,50,35,14172.69,17,11,7,40,21,10658.77,13,6,2,32,8,6585.26,5,3,0,10,2,2342.44,1,0,1,805,860661.65,35345.93,3712.66,505608.23,1635.200000,2076,1730,0.000000,0.000000,805,777,244630.22,328,301,148,805,748,149647.37,315,285,148,215,124,51852.80,48,52,24,133,60,38117.45,20,25,15,84,16,16471.18,6,7,3,34,5,4889.21,3,1,1
credit_high,3,22,0,1.047223,1.065713,1.008890,1.042421,1.006076,1.141668,1.307770,16233427.46,36870.96,148,15174804.81,4834.90,3309.87,0,195,204247.84,0.00,0.00,128913.19,411.520000,502,422,1.500000,0.000000,195,192,63820.98,73,72,47,195,189,39147.13,73,73,43,37,18,8726.28,3,9,6,36,15,9485.05,6,5,4,27,4,4112.79,2,1,1,12,4,3620.96,2,2,0,805,854374.81,36870.96,3928.35,529654.03,1717.440000,2081,1804,1.000000,0.000000,805,799,252897.82,327,319,153,805,789,159765.09,306,327,156,231,141,58522.56,56,58,27,123,52,32498.00,19,21,12,81,18,20739.48,3,10,5,36,5,5231.08,2,2,1
credit_high,3,23,0,1.047179,1.065987,1.008540,1.047271,0.997723,1.139331,1.322048,16233838.30,37281.80,154,15162562.24,3913.47,3502.63,0,195,210045.02,0.00,0.00,120227.33,398.240000,511,426,2.000000,0.000000,195,193,59924.50,78,84,31,195,191,37753.37,78,79,34,47,26,10119.76,15,6,5,32,9,4956.12,4,4,1,31,7,7473.58,3,2,2,11,0,0.00,0,0,0,805,861231.04,37281.80,4056.81,515392.36,1684.560000,2067,1778,1.000000,0.000000,805,787,248795.90,322,316,149,805,792,160690.73,314,315,163,197,110,43568.81,52,41,17,137,67,38395.31,28,29,10,85,17,17560.04,6,8,3,38,5,6381.57,0,3,2
credit_high,3,24,0,1.044212,1.064967,1.007710,1.035191,0.992967,1.131333,1.295828,16236307.80,39751.30,162,15156296.57,6087.89,3618.39,0,195,204883.12,0.00,0.00,131188.88,422.040000,538,449,1.000000,0.000000,195,192,60560.10,74,85,33,195,193,38207.01,72,90,31,64,42,16563.19,20,15,7,39,13,7320.80,6,5,2,32,7,7058.54,4,1,2,13,2,1479.24,2,0,0,805,875128.11,39751.30,4307.13,510407.71,1678.960000,2076,1780,1.000000,0.000000,805,789,248460.71,326,315,148,805,793,158337.41,328,310,155,202,117,47076.57,47,52,18,133,60,34261.52,27,23,10,89,16,16585.42,7,5,4,42,5,5686.08,2,1,2
credit_high,3,25,0,1.043089,1.064540,1.006880,1.034578,0.989751,1.125529,1.285063,16239384.82,42828.32,171,15172288.67,6917.99,3840.97,0,195,206516.76,0.00,0.00,124398.72,409.400000,520,439,2.000000,0.000000,195,195,60992.77,84,74,37,195,191,36801.18,78,85,28,52,32,12574.73,15,12,5,38,17,10515.68,6,7,4,26,2,1729.17,1,1,0,14,2,1785.19,1,1,0,805,860579.39,42828.32,4578.17,539455.64,1736.040000,2098,1815,1.000000,0.000000,805,803,257987.07,314,326,163,805,789,159698.12,322,300,167,219,132,55542.09,49,55,28,133,66,39011.48,27,26,13,93,20,20995.90,6,10,4,43,5,6220.98,0,3,2
credit_high,3,26,0,1.046049,1.066887,1.005840,1.050195,1.000124,1.119758,1.287080,16245164.92,48608.42,185,15145938.61,9860.20,4080.10,0,195,210581.92,0.00,0.00,121973.42,403.240000,508,425,3.000000,0.000000,195,192,60390.69,76,83,33,195,190,38060.50,71,85,34,42,24,9968.31,9,11,4,35,15,9854.99,4,7,4,28,3,2969.25,2,0,1,13,1,729.68,1,0,0,805,888644.39,48608.42,4976.67,499538.78,1643.200000,2055,1736,2.000000,0.000000,805,777,245852.49,324,302,151,805,786,157886.88,315,315,156,181,97,39087.42,47,32,18,120,49,30487.72,17,21,11,97,20,19875.55,9,7,4,47,7,6348.72,3,4,0
credit_high,3,27,0,1.042421,1.065453,1.004790,1.034486,0.990417,1.109799,1.295585,16245010.85,48454.35,182,15140383.60,4270.36,4424.43,0,195,214449.17,0.00,0.00,122181.87,409.120000,518,430,2.500000,0.000000,195,195,61971.64,79,78,38,195,192,38883.27,71,84,37,53,29,12383.98,11,11,7,32,9,4488.01,6,2,1,30,5,4454.97,2,3,0,13,0,0.00,0,0,0,805,890178.08,48454.35,4890.93,520125.38,1710.040000,2092,1795,1.000000,0.000000,805,803,257281.00,319,322,162,805,793,160290.93,314,316,163,208,126,48969.30,56,54,16,132,56,34814.08,24,16,16,97,13,15116.39,3,5,5,45,4,3653.68,2,2,0
credit_high,3,28,0,1.041488,1.068413,1.005130,1.029611,0.981168,1.092598,1.253643,16251920.07,55363.57,201,15154781.52,11255.56,4346.34,0,195,218950.19,0.00,0.00,121546.65,401.600000,511,424,4.000000,0.000000,195,193,61901.99,73,84,36,195,188,37573.70,75,77,36,42,25,9660.73,11,11,3,33,11,6293.87,3,7,1,32,6,5387.14,2,4,0,14,1,729.22,1,0,0,805,878188.36,55363.57,5425.07,540713.53,1718.280000,2139,1807,1.000000,0.000000,805,799,255944.65,327,308,164,805,767,153119.89,325,285,157,223,140,58405.06,54,56,30,149,72,42803.76,30,26,16,104,21,21869.47,8,7,6,53,8,8570.70,2,4,2
credit_high,3,29,0,1.043351,1.069707,1.003370,1.035822,0.990696,1.097431,1.273815,16252530.75,55974.25,204,15149769.07,5434.50,4823.82,0,195,217070.15,0.00,0.00,127938.68,413.000000,523,435,2.000000,0.000000,195,191,59923.96,75,85,31,195,193,39004.33,73,82,38,43,27,11226.40,13,7,7,41,16,9519.52,6,7,3,33,5,5299.41,1,3,1,16,3,2965.06,2,0,1,805,885691.53,55974.25,5535.37,514911.13,1682.440000,2101,1787,2.000000,0.000000,805,782,246074.32,325,315,142,805,797,158599.85,325,318,154,193,115,45423.43,54,42,19,141,67,40054.93,27,26,14,102,19,17533.14,10,6,3,55,7,7225.46,2,4,1
credit_high,3,30,0,1.042682,1.068513,1.003220,1.026741,1.001624,1.089835,1.299530,16251607.91,55051.41,210,15147708.95,3994.59,4917.43,0,195,220136.46,0.00,0.00,122995.60,407.080000,539,433,1.000000,0.000000,195,185,59374.18,75,72,38,195,193,38037.61,79,79,35,58,38,14559.60,18,15,5,38,12,6384.61,6,5,1,34,4,3919.49,2,1,1,19,1,720.11,1,0,0,805,883762.50,55051.41,5703.06,522806.54,1697.400000,2097,1773,2.000000,0.000000,805,783,250470.38,325,296,162,805,790,159626.90,315,310,165,195,117,50579.83,37,52,28,137,59,37750.21,21,22,16,102,18,18102.69,5,10,3,53,6,6276.53,2,3,1
credit_high,3,31,0,1.042004,1.068540,1.002830,1.027307,0.999679,1.084307,1.278283,16249843.39,53286.89,210,15156657.28,3304.64,5069.16,0,195,211413.92,0.00,0.00,134787.56,424.360000,546,451,1.000000,0.000000,195,191,60169.29,79,77,35,195,193,37872.67,79,80,34,52,36,14407.38,15,15,6,46,21,14084.56,7,7,7,38,9,7542.55,6,2,1,20,1,711.11,1,0,0,805,881772.19,53286.89,5752.76,522023.03,1699.280000,2119,1788,2.000000,0.000000,805,786,247742.48,321,323,142,805,788,159172.88,308,319,161,210,128,53239.04,49,52,27,136,62,35939.36,26,26,10,101,16,17479.05,4,7,5,62,8,8450.22,3,3,2
credit_high,3,32,0,1.042828,1.068213,1.001950,1.037240,1.003544,1.079035,1.289403,16250117.66,53561.16,211,15134051.57,5390.99,5116.72,0,195,222277.69,0.00,0.00,115201.59,391.520000,521,422,3.000000,0.000000,195,194,60390.02,83,77,34,195,189,36835.65,76,82,31,40,24,8867.08,12,10,2,36,10,4727.46,6,4,0,35,4,3329.76,2,2,0,20,1,1051.62,0,1,0,805,893788.40,53561.16,5808.19,510054.96,1674.160000,2095,1776,2.000000,0.000000,805,802,258239.88,316,323,163,805,787,155078.75,324,318,145,179,99,36166.47,55,34,10,135,61,36338.98,24,26,11,114,19,16528.33,9,9,1,57,8,7702.55,4,3,1
credit_high,3,33,0,1.040846,1.069180,1.001010,1.019572,0.994403,1.083997,1.304033,16251128.42,54571.92,212,15138977.03,6181.48,5170.72,0,195,216671.93,0.00,0.00,131671.47,420.000000,536,440,3.000000,0.000000,195,195,62623.04,70,91,34,195,191,38129.18,74,81,36,45,27,11655.51,9,11,7,47,19,9436.35,11,7,1,33,5,5692.28,1,2,2,21,3,4135.11,0,1,2,805,895479.46,54571.92,5823.46,521116.25,1693.760000,2128,1780,2.000000,0.000000,805,803,257743.86,328,309,166,805,780,156095.34,326,290,164,206,113,44504.22,45,52,16,134,58,37820.04,17,25,16,124,23,22014.69,10,9,4,54,3,2938.10,1,2,0
credit_high,3,34,0,1.041973,1.070573,1.000810,1.010729,0.995947,1.121525,1.292555,16255426.93,58870.43,223,15114649.69,9475.98,5177.47,0,195,227886.62,0.00,0.00,114852.72,385.040000,526,410,4.000000,0.000000,195,176,54980.26,78,65,33,195,189,37446.04,77,76,36,43,24,9982.32,8,11,5,43,18,9911.38,8,8,2,30,0,0.00,0,0,0,20,3,2532.72,2,1,0,805,912890.62,58870.43,6095.40,508682.20,1644.240000,2158,1740,1.000000,0.000000,805,740,232490.66,322,277,141,805,774,155117.27,323,287,164,233,142,56955.19,59,55,28,128,52,30877.43,21,21,10,123,28,28666.19,11,11,6,64,4,4575.46,2,0,2
