scenario,seed,tick,warmup,category,tier,price,units,sold,blocked,unaffordable,mix_share
credit_off,3,3,1,clothing,standard,387.56,67,67,42,4,0.432258
credit_off,3,3,1,clothing,premium,660.19,33,21,0,5,0.135484
credit_off,3,3,1,hobby,budget,362.73,33,33,9,6,0.417722
credit_off,3,3,1,hobby,standard,586.34,33,31,0,3,0.392405
credit_off,3,3,1,hobby,premium,992.88,17,15,0,1,0.189873
credit_off,3,3,1,electronics,budget,595.35,11,11,6,7,0.458333
credit_off,3,3,1,electronics,standard,887.39,11,11,7,3,0.458333
credit_off,3,3,1,electronics,premium,1526.85,6,2,0,3,0.083333
credit_off,3,3,1,appliances,budget,491.40,4,4,4,2,0.500000
credit_off,3,3,1,appliances,standard,760.50,4,4,3,0,0.500000
credit_off,3,3,1,appliances,premium,1333.80,2,0,0,1,0.000000
credit_off,3,4,1,food,budget,184.71,400,398,0,0,0.398798
credit_off,3,4,1,food,standard,321.07,400,400,66,19,0.400802
credit_off,3,4,1,food,premium,523.57,200,200,136,14,0.200401
credit_off,3,4,1,leisure,budget,120.34,400,377,0,1,0.385875
credit_off,3,4,1,leisure,standard,204.77,400,400,23,19,0.409417
credit_off,3,4,1,leisure,premium,348.40,200,200,89,10,0.204708
credit_off,3,4,1,clothing,budget,265.39,67,67,32,14,0.401198
credit_off,3,4,1,clothing,standard,399.71,67,67,48,4,0.401198
credit_off,3,4,1,clothing,premium,648.19,33,33,0,4,0.197605
credit_off,3,4,1,hobby,budget,367.68,33,31,0,5,0.382716
credit_off,3,4,1,hobby,standard,584.56,33,33,3,5,0.407407
credit_off,3,4,1,hobby,premium,987.04,17,17,2,3,0.209877
credit_off,3,4,1,electronics,budget,611.59,11,11,5,8,0.392857
credit_off,3,4,1,electronics,standard,915.63,11,11,6,4,0.392857
credit_off,3,4,1,electronics,premium,1475.96,6,6,1,6,0.214286
credit_off,3,4,1,appliances,budget,515.97,4,4,6,1,0.500000
credit_off,3,4,1,appliances,standard,789.02,4,4,2,2,0.500000
credit_off,3,4,1,appliances,premium,1267.11,2,0,0,2,0.000000
credit_off,3,5,1,food,budget,184.66,400,400,0,0,0.400000
credit_off,3,5,1,food,standard,323.72,400,400,31,25,0.400000
credit_off,3,5,1,food,premium,541.37,200,200,54,11,0.200000
credit_off,3,5,1,leisure,budget,120.00,400,384,0,1,0.390244
credit_off,3,5,1,leisure,standard,205.36,400,400,0,22,0.406504
credit_off,3,5,1,leisure,premium,356.15,200,200,47,8,0.203252
credit_off,3,5,1,clothing,budget,271.73,67,67,17,15,0.401198
credit_off,3,5,1,clothing,standard,414.02,67,67,27,9,0.401198
credit_off,3,5,1,clothing,premium,648.19,33,33,15,3,0.197605
credit_off,3,5,1,hobby,budget,366.56,33,30,0,8,0.375000
credit_off,3,5,1,hobby,standard,587.22,33,33,4,5,0.412500
credit_off,3,5,1,hobby,premium,992.85,17,17,7,1,0.212500
credit_off,3,5,1,electronics,budget,625.49,11,11,3,6,0.423077
credit_off,3,5,1,electronics,standard,940.60,11,11,4,5,0.423077
credit_off,3,5,1,electronics,premium,1488.25,6,4,0,5,0.153846
credit_off,3,5,1,appliances,budget,541.77,4,4,8,3,0.444444
credit_off,3,5,1,appliances,standard,808.74,4,4,3,1,0.444444
credit_off,3,5,1,appliances,premium,1203.75,2,1,0,3,0.111111
credit_off,3,6,1,food,budget,184.66,400,400,0,0,0.400000
credit_off,3,6,1,food,standard,324.97,400,400,17,22,0.400000
credit_off,3,6,1,food,premium,548.68,200,200,10,11,0.200000
credit_off,3,6,1,leisure,budget,119.76,400,384,0,2,0.390244
credit_off,3,6,1,leisure,standard,205.36,400,400,10,18,0.406504
credit_off,3,6,1,leisure,premium,360.34,200,200,10,5,0.203252
credit_off,3,6,1,clothing,budget,275.17,67,60,0,17,0.375000
credit_off,3,6,1,clothing,standard,422.37,67,67,20,9,0.418750
credit_off,3,6,1,clothing,premium,662.92,33,33,12,1,0.206250
credit_off,3,6,1,hobby,budget,364.90,33,32,0,8,0.405063
credit_off,3,6,1,hobby,standard,590.78,33,30,0,6,0.379747
credit_off,3,6,1,hobby,premium,1013.29,17,17,1,1,0.215190
credit_off,3,6,1,electronics,budget,634.02,11,7,0,8,0.333333
credit_off,3,6,1,electronics,standard,957.70,11,9,0,7,0.428571
credit_off,3,6,1,electronics,premium,1463.45,6,5,0,5,0.238095
credit_off,3,6,1,appliances,budget,568.86,4,4,1,3,0.400000
credit_off,3,6,1,appliances,standard,839.07,4,4,3,1,0.400000
credit_off,3,6,1,appliances,premium,1173.66,2,2,1,3,0.200000
credit_off,3,7,1,food,budget,184.66,400,398,0,0,0.398798
credit_off,3,7,1,food,standard,325.66,400,400,12,18,0.400802
credit_off,3,7,1,food,premium,550.05,200,200,12,13,0.200401
credit_off,3,7,1,leisure,budget,119.52,400,381,0,3,0.388379
credit_off,3,7,1,leisure,standard,205.62,400,400,0,8,0.407747
credit_off,3,7,1,leisure,premium,361.24,200,200,2,9,0.203874
credit_off,3,7,1,clothing,budget,273.74,67,52,0,20,0.396947
credit_off,3,7,1,clothing,standard,428.67,67,46,0,7,0.351145
credit_off,3,7,1,clothing,premium,674.97,33,33,17,4,0.251908
credit_off,3,7,1,hobby,budget,364.35,33,23,0,9,0.353846
credit_off,3,7,1,hobby,standard,588.10,33,25,0,2,0.384615
credit_off,3,7,1,hobby,premium,1016.27,17,17,1,4,0.261538
credit_off,3,7,1,electronics,budget,622.49,11,6,0,8,0.300000
credit_off,3,7,1,electronics,standard,948.99,11,8,0,3,0.400000
credit_off,3,7,1,electronics,premium,1451.25,6,6,2,2,0.300000
credit_off,3,7,1,appliances,budget,575.97,4,2,0,7,0.250000
credit_off,3,7,1,appliances,standard,870.54,4,4,0,1,0.500000
credit_off,3,7,1,appliances,premium,1203.00,2,2,4,0,0.250000
credit_off,3,8,1,food,budget,184.61,400,400,9,0,0.403633
credit_off,3,8,1,food,standard,326.15,400,400,26,27,0.403633
credit_off,3,8,1,food,premium,551.70,200,191,0,8,0.192735
credit_off,3,8,1,leisure,budget,119.23,400,399,0,2,0.405488
credit_off,3,8,1,leisure,standard,205.62,400,400,29,20,0.406504
credit_off,3,8,1,leisure,premium,361.42,200,185,0,5,0.188008
credit_off,3,8,1,clothing,budget,270.67,67,60,0,21,0.495868
credit_off,3,8,1,clothing,standard,421.95,67,44,0,7,0.363636
credit_off,3,8,1,clothing,premium,692.36,33,17,0,0,0.140496
credit_off,3,8,1,hobby,budget,358.82,33,20,0,15,0.289855
credit_off,3,8,1,hobby,standard,580.97,33,33,1,2,0.478261
credit_off,3,8,1,hobby,premium,1019.26,17,16,0,1,0.231884
credit_off,3,8,1,electronics,budget,608.34,11,11,6,10,0.458333
credit_off,3,8,1,electronics,standard,936.05,11,7,0,6,0.291667
credit_off,3,8,1,electronics,premium,1475.44,6,6,0,4,0.250000
credit_off,3,8,1,appliances,budget,561.57,4,4,5,8,0.666667
credit_off,3,8,1,appliances,standard,870.54,4,1,0,2,0.166667
credit_off,3,8,1,appliances,premium,1263.15,2,1,0,1,0.166667
credit_off,3,9,1,food,budget,184.82,400,399,0,0,0.399399
credit_off,3,9,1,food,standard,327.21,400,400,37,30,0.400400
credit_off,3,9,1,food,premium,550.46,200,200,20,8,0.200200
credit_off,3,9,1,leisure,budget,119.22,400,379,0,2,0.387130
credit_off,3,9,1,leisure,standard,206.36,400,400,22,18,0.408580
credit_off,3,9,1,leisure,premium,360.06,200,200,19,7,0.204290
credit_off,3,9,1,clothing,budget,269.26,67,67,11,23,0.432258
credit_off,3,9,1,clothing,standard,414.71,67,67,28,9,0.432258
credit_off,3,9,1,clothing,premium,675.57,33,21,0,4,0.135484
credit_off,3,9,1,hobby,budget,351.76,33,33,10,19,0.434211
credit_off,3,9,1,hobby,standard,581.85,33,28,0,4,0.368421
credit_off,3,9,1,hobby,premium,1016.26,17,15,0,4,0.197368
credit_off,3,9,1,electronics,budget,624.93,11,11,3,16,0.392857
credit_off,3,9,1,electronics,standard,919.03,11,11,1,10,0.392857
credit_off,3,9,1,electronics,premium,1475.44,6,6,3,3,0.214286
credit_off,3,9,1,appliances,budget,589.65,4,4,6,7,0.400000
credit_off,3,9,1,appliances,standard,837.89,4,4,3,1,0.400000
credit_off,3,9,1,appliances,premium,1231.57,2,2,0,3,0.200000
credit_off,3,10,1,food,budget,184.80,400,398,0,0,0.398798
credit_off,3,10,1,food,standard,328.72,400,400,19,21,0.400802
credit_off,3,10,1,food,premium,553.21,200,200,6,12,0.200401
credit_off,3,10,1,leisure,budget,118.91,400,380,0,2,0.387755
credit_off,3,10,1,leisure,standard,206.93,400,400,7,24,0.408163
credit_off,3,10,1,leisure,premium,361.77,200,200,8,11,0.204082
credit_off,3,10,1,clothing,budget,271.47,67,64,0,29,0.390244
credit_off,3,10,1,clothing,standard,423.38,67,67,13,5,0.408537
credit_off,3,10,1,clothing,premium,663.29,33,33,11,1,0.201220
credit_off,3,10,1,hobby,budget,357.09,33,30,0,22,0.405405
credit_off,3,10,1,hobby,standard,577.44,33,33,9,3,0.445946
credit_off,3,10,1,hobby,premium,1010.28,17,11,0,4,0.148649
credit_off,3,10,1,electronics,budget,633.45,11,7,0,14,0.291667
credit_off,3,10,1,electronics,standard,923.21,11,11,2,5,0.458333
credit_off,3,10,1,electronics,premium,1512.33,6,6,1,4,0.250000
credit_off,3,10,1,appliances,budget,619.13,4,4,0,11,0.400000
credit_off,3,10,1,appliances,standard,869.31,4,4,3,1,0.400000
credit_off,3,10,1,appliances,premium,1231.57,2,2,1,3,0.200000
credit_off,3,11,1,food,budget,184.75,400,400,57,0,0.425080
credit_off,3,11,1,food,standard,329.51,400,341,0,31,0.362380
credit_off,3,11,1,food,premium,554.04,200,200,1,13,0.212540
credit_off,3,11,1,leisure,budget,118.61,400,396,0,2,0.402848
credit_off,3,11,1,leisure,standard,207.11,400,397,0,21,0.403866
credit_off,3,11,1,leisure,premium,362.50,200,190,0,10,0.193286
credit_off,3,11,1,clothing,budget,270.86,67,67,0,30,0.401198
credit_off,3,11,1,clothing,standard,427.48,67,67,0,12,0.401198
credit_off,3,11,1,clothing,premium,674.34,33,33,10,2,0.197605
credit_off,3,11,1,hobby,budget,355.46,33,33,15,23,0.397590
credit_off,3,11,1,hobby,standard,585.31,33,33,2,4,0.397590
credit_off,3,11,1,hobby,premium,992.45,17,17,1,5,0.204819
credit_off,3,11,1,electronics,budget,621.94,11,6,0,14,0.300000
credit_off,3,11,1,electronics,standard,931.61,11,9,0,5,0.450000
credit_off,3,11,1,electronics,premium,1524.93,6,5,0,3,0.250000
credit_off,3,11,1,appliances,budget,619.13,4,4,0,10,0.400000
credit_off,3,11,1,appliances,standard,901.91,4,4,2,2,0.400000
credit_off,3,11,1,appliances,premium,1262.36,2,2,3,1,0.200000
credit_off,3,12,1,food,budget,186.07,400,400,27,0,0.411523
credit_off,3,12,1,food,standard,327.08,400,400,56,27,0.411523
credit_off,3,12,1,food,premium,554.18,200,172,0,14,0.176955
credit_off,3,12,1,leisure,budget,118.55,400,389,0,1,0.393725
credit_off,3,12,1,leisure,standard,207.04,400,400,11,18,0.404858
credit_off,3,12,1,leisure,premium,361.59,200,199,0,9,0.201417
credit_off,3,12,1,clothing,budget,270.86,67,67,24,28,0.478571
credit_off,3,12,1,clothing,standard,427.48,67,49,0,14,0.350000
credit_off,3,12,1,clothing,premium,684.56,33,24,0,4,0.171429
credit_off,3,12,1,hobby,budget,363.54,33,33,6,30,0.407407
credit_off,3,12,1,hobby,standard,587.09,33,33,4,4,0.407407
credit_off,3,12,1,hobby,premium,995.37,17,15,0,1,0.185185
credit_off,3,12,1,electronics,budget,607.80,11,10,0,20,0.384615
credit_off,3,12,1,electronics,standard,923.14,11,10,0,6,0.384615
credit_off,3,12,1,electronics,premium,1512.22,6,6,0,3,0.230769
credit_off,3,12,1,appliances,budget,619.13,4,1,0,12,0.142857
credit_off,3,12,1,appliances,standard,924.46,4,4,1,0,0.571429
credit_off,3,12,1,appliances,premium,1325.48,2,2,1,3,0.285714
credit_off,3,13,1,food,budget,186.70,400,398,0,0,0.398798
credit_off,3,13,1,food,standard,329.37,400,400,15,30,0.400802
credit_off,3,13,1,food,premium,550.30,200,200,30,20,0.200401
credit_off,3,13,1,leisure,budget,118.39,400,395,0,5,0.405128
credit_off,3,13,1,leisure,standard,207.32,400,380,0,27,0.389744
credit_off,3,13,1,leisure,premium,361.50,200,200,4,8,0.205128
credit_off,3,13,1,clothing,budget,275.71,67,50,0,34,0.333333
credit_off,3,13,1,clothing,standard,421.74,67,67,17,6,0.446667
credit_off,3,13,1,clothing,premium,675.23,33,33,8,5,0.220000
credit_off,3,13,1,hobby,budget,366.85,33,13,0,30,0.209677
credit_off,3,13,1,hobby,standard,590.65,33,32,0,3,0.516129
credit_off,3,13,1,hobby,premium,989.52,17,17,2,4,0.274194
credit_off,3,13,1,electronics,budget,605.04,11,11,2,19,0.407407
credit_off,3,13,1,electronics,standard,918.94,11,10,0,8,0.370370
credit_off,3,13,1,electronics,premium,1512.22,6,6,0,1,0.222222
credit_off,3,13,1,appliances,budget,595.91,4,4,2,11,0.800000
credit_off,3,13,1,appliances,standard,936.02,4,0,0,1,0.000000
credit_off,3,13,1,appliances,premium,1358.62,2,1,0,0,0.200000
credit_off,3,14,1,food,budget,186.65,400,400,12,0,0.404858
credit_off,3,14,1,food,standard,329.98,400,400,42,19,0.404858
credit_off,3,14,1,food,premium,554.43,200,188,0,11,0.190283
credit_off,3,14,1,leisure,budget,118.31,400,392,0,2,0.397970
credit_off,3,14,1,leisure,standard,206.80,400,400,27,13,0.406091
credit_off,3,14,1,leisure,premium,361.86,200,193,0,6,0.195939
credit_off,3,14,1,clothing,budget,272.22,67,52,0,32,0.429752
credit_off,3,14,1,clothing,standard,427.09,67,48,0,7,0.396694
credit_off,3,14,1,clothing,premium,683.41,33,21,0,2,0.173554
credit_off,3,14,1,hobby,budget,355.73,33,32,0,32,0.450704
credit_off,3,14,1,hobby,standard,589.75,33,26,0,4,0.366197
credit_off,3,14,1,hobby,premium,995.34,17,13,0,0,0.183099
credit_off,3,14,1,electronics,budget,610.54,11,11,1,20,0.407407
credit_off,3,14,1,electronics,standard,914.76,11,11,1,8,0.407407
credit_off,3,14,1,electronics,premium,1512.22,6,5,0,1,0.185185
credit_off,3,14,1,appliances,budget,610.81,4,4,2,14,0.444444
credit_off,3,14,1,appliances,standard,889.22,4,4,1,3,0.444444
credit_off,3,14,1,appliances,premium,1324.65,2,1,0,3,0.111111
credit_off,3,15,1,food,budget,186.93,400,400,8,0,0.403226
credit_off,3,15,1,food,standard,331.71,400,392,0,29,0.395161
credit_off,3,15,1,food,premium,552.77,200,200,49,13,0.201613
credit_off,3,15,1,leisure,budget,118.19,400,400,8,2,0.409836
credit_off,3,15,1,leisure,standard,207.50,400,376,0,20,0.385246
credit_off,3,15,1,leisure,premium,361.23,200,200,5,9,0.204918
credit_off,3,15,1,clothing,budget,269.17,67,64,0,29,0.402516
credit_off,3,15,1,clothing,standard,421.04,67,62,0,8,0.389937
credit_off,3,15,1,clothing,premium,670.99,33,33,6,6,0.207547
credit_off,3,15,1,hobby,budget,355.19,33,26,0,30,0.346667
credit_off,3,15,1,hobby,standard,583.50,33,32,0,5,0.426667
credit_off,3,15,1,hobby,premium,983.63,17,17,3,2,0.226667
credit_off,3,15,1,electronics,budget,613.31,11,6,0,21,0.260870
credit_off,3,15,1,electronics,standard,918.92,11,11,0,6,0.478261
credit_off,3,15,1,electronics,premium,1499.62,6,6,2,4,0.260870
credit_off,3,15,1,appliances,budget,626.08,4,4,8,13,0.400000
credit_off,3,15,1,appliances,standard,900.33,4,4,2,2,0.400000
credit_off,3,15,1,appliances,premium,1291.54,2,2,4,0,0.200000
credit_off,3,16,1,food,budget,187.12,400,400,48,0,0.421053
credit_off,3,16,1,food,standard,331.38,400,400,16,22,0.421053
credit_off,3,16,1,food,premium,559.54,200,150,0,15,0.157895
credit_off,3,16,1,leisure,budget,118.31,400,394,0,2,0.400814
credit_off,3,16,1,leisure,standard,206.88,400,400,17,16,0.406918
credit_off,3,16,1,leisure,premium,361.68,200,189,0,8,0.192269
credit_off,3,16,1,clothing,budget,268.57,67,67,12,29,0.449664
credit_off,3,16,1,clothing,standard,419.46,67,67,35,0,0.449664
credit_off,3,16,1,clothing,premium,677.09,33,15,0,5,0.100671
credit_off,3,16,1,hobby,budget,351.42,33,33,7,32,0.440000
credit_off,3,16,1,hobby,standard,582.61,33,28,0,4,0.373333
credit_off,3,16,1,hobby,premium,992.31,17,14,0,5,0.186667
credit_off,3,16,1,electronics,budget,599.38,11,11,8,23,0.523810
credit_off,3,16,1,electronics,standard,918.92,11,9,0,5,0.428571
credit_off,3,16,1,electronics,premium,1524.62,6,1,0,4,0.047619
credit_off,3,16,1,appliances,budget,657.38,4,4,4,11,0.400000
credit_off,3,16,1,appliances,standard,922.84,4,4,3,1,0.400000
credit_off,3,16,1,appliances,premium,1356.11,2,2,1,3,0.200000
credit_off,3,17,1,food,budget,188.24,400,399,0,0,0.399399
credit_off,3,17,1,food,standard,332.05,400,400,21,28,0.400400
credit_off,3,17,1,food,premium,552.54,200,200,34,15,0.200200
credit_off,3,17,1,leisure,budget,118.22,400,391,0,4,0.396150
credit_off,3,17,1,leisure,standard,207.32,400,396,0,22,0.401216
credit_off,3,17,1,leisure,premium,360.69,200,200,9,13,0.202634
credit_off,3,17,1,clothing,budget,270.97,67,67,29,29,0.432258
credit_off,3,17,1,clothing,standard,430.42,67,55,0,11,0.354839
credit_off,3,17,1,clothing,premium,658.62,33,33,20,5,0.212903
credit_off,3,17,1,hobby,budget,355.15,33,33,4,34,0.397590
credit_off,3,17,1,hobby,standard,578.20,33,33,13,1,0.397590
credit_off,3,17,1,hobby,premium,983.55,17,17,4,5,0.204819
credit_off,3,17,1,electronics,budget,621.17,11,9,0,24,0.391304
credit_off,3,17,1,electronics,standard,910.57,11,11,3,6,0.478261
credit_off,3,17,1,electronics,premium,1461.09,6,3,0,8,0.130435
credit_off,3,17,1,appliances,budget,690.25,4,4,0,12,0.400000
credit_off,3,17,1,appliances,standard,957.45,4,4,3,1,0.400000
credit_off,3,17,1,appliances,premium,1390.02,2,2,1,2,0.200000
credit_off,3,18,1,food,budget,188.22,400,400,48,0,0.421053
credit_off,3,18,1,food,standard,332.92,400,373,0,33,0.392632
credit_off,3,18,1,food,premium,557.24,200,177,0,11,0.186316
credit_off,3,18,1,leisure,budget,118.09,400,398,0,1,0.404061
credit_off,3,18,1,leisure,standard,207.21,400,396,0,21,0.402030
credit_off,3,18,1,leisure,premium,361.50,200,191,0,10,0.193909
credit_off,3,18,1,clothing,budget,276.83,67,61,0,31,0.378882
credit_off,3,18,1,clothing,standard,426.57,67,67,16,12,0.416149
credit_off,3,18,1,clothing,premium,678.58,33,33,3,3,0.204969
credit_off,3,18,1,hobby,budget,357.30,33,33,7,29,0.412500
credit_off,3,18,1,hobby,standard,589.59,33,30,0,7,0.375000
credit_off,3,18,1,hobby,premium,995.12,17,17,4,3,0.212500
credit_off,3,18,1,electronics,budget,615.52,11,7,0,26,0.368421
credit_off,3,18,1,electronics,standard,922.98,11,6,0,5,0.315789
credit_off,3,18,1,electronics,premium,1424.56,6,6,3,2,0.315789
credit_off,3,18,1,appliances,budget,690.25,4,4,1,9,0.400000
credit_off,3,18,1,appliances,standard,993.35,4,4,2,2,0.400000
credit_off,3,18,1,appliances,premium,1424.77,2,2,0,4,0.200000
credit_off,3,19,1,food,budget,189.34,400,400,26,0,0.411100
credit_off,3,19,1,food,standard,331.79,400,400,39,29,0.411100
credit_off,3,19,1,food,premium,554.03,200,173,0,18,0.177801
credit_off,3,19,1,leisure,budget,118.06,400,400,24,2,0.416233
credit_off,3,19,1,leisure,standard,207.11,400,400,19,22,0.416233
credit_off,3,19,1,leisure,premium,360.68,200,161,0,12,0.167534
credit_off,3,19,1,clothing,budget,275.60,67,56,0,31,0.358974
credit_off,3,19,1,clothing,standard,431.66,67,67,1,11,0.429487
credit_off,3,19,1,clothing,premium,681.66,33,33,9,7,0.211538
credit_off,3,19,1,hobby,budget,361.09,33,25,0,29,0.333333
credit_off,3,19,1,hobby,standard,586.91,33,33,0,5,0.440000
credit_off,3,19,1,hobby,premium,1006.83,17,17,4,2,0.226667
credit_off,3,19,1,electronics,budget,604.33,11,11,12,29,0.392857
credit_off,3,19,1,electronics,standard,902.01,11,11,2,7,0.392857
credit_off,3,19,1,electronics,premium,1460.18,6,6,1,5,0.214286
credit_off,3,19,1,appliances,budget,698.88,4,3,0,9,0.375000
credit_off,3,19,1,appliances,standard,1018.18,4,3,0,3,0.375000
credit_off,3,19,1,appliances,premium,1424.77,2,2,1,2,0.250000
credit_off,3,20,0,food,budget,189.96,400,397,0,0,0.398195
credit_off,3,20,0,food,standard,333.41,400,400,46,21,0.401204
credit_off,3,20,0,food,premium,550.30,200,200,42,15,0.200602
credit_off,3,20,0,leisure,budget,118.42,400,388,0,3,0.392713
credit_off,3,20,0,leisure,standard,207.60,400,400,9,21,0.404858
credit_off,3,20,0,leisure,premium,357.17,200,200,22,6,0.202429
credit_off,3,20,0,clothing,budget,273.33,67,52,0,32,0.436975
credit_off,3,20,0,clothing,standard,431.98,67,46,0,6,0.386555
credit_off,3,20,0,clothing,premium,690.96,33,21,0,0,0.176471
credit_off,3,20,0,hobby,budget,356.72,33,33,6,24,0.445946
credit_off,3,20,0,hobby,standard,586.91,33,27,0,4,0.364865
credit_off,3,20,0,hobby,premium,1018.67,17,14,0,2,0.189189
credit_off,3,20,0,electronics,budget,634.55,11,11,9,30,0.423077
credit_off,3,20,0,electronics,standard,910.21,11,11,7,4,0.423077
credit_off,3,20,0,electronics,premium,1472.34,6,4,0,2,0.153846
credit_off,3,20,0,appliances,budget,690.15,4,4,0,9,0.400000
credit_off,3,20,0,appliances,standard,1005.46,4,4,1,3,0.400000
credit_off,3,20,0,appliances,premium,1460.39,2,2,2,2,0.200000
credit_off,3,21,0,food,budget,189.89,400,399,0,0,0.399800
credit_off,3,21,0,food,standard,335.33,400,399,0,31,0.399800
credit_off,3,21,0,food,premium,556.07,200,200,12,15,0.200401
credit_off,3,21,0,leisure,budget,118.24,400,400,23,1,0.415369
credit_off,3,21,0,leisure,standard,207.83,400,365,0,26,0.379024
credit_off,3,21,0,leisure,premium,359.13,200,198,0,14,0.205607
credit_off,3,21,0,clothing,budget,270.27,67,66,0,30,0.409938
credit_off,3,21,0,clothing,standard,425.21,67,67,2,12,0.416149
credit_off,3,21,0,clothing,premium,678.39,33,28,0,8,0.173913
credit_off,3,21,0,hobby,budget,359.96,33,28,0,25,0.383562
credit_off,3,21,0,hobby,standard,581.57,33,29,0,8,0.397260
credit_off,3,21,0,hobby,premium,1009.69,17,16,0,5,0.219178
credit_off,3,21,0,electronics,budget,660.51,11,11,11,29,0.392857
credit_off,3,21,0,electronics,standard,939.17,11,11,8,3,0.392857
credit_off,3,21,0,electronics,premium,1447.81,6,6,1,6,0.214286
credit_off,3,21,0,appliances,budget,690.15,4,4,6,9,0.444444
credit_off,3,21,0,appliances,standard,1018.02,4,4,2,2,0.444444
credit_off,3,21,0,appliances,premium,1533.40,2,1,0,2,0.111111
credit_off,3,22,0,food,budget,189.86,400,400,64,0,0.427807
credit_off,3,22,0,food,standard,335.29,400,346,0,31,0.370053
credit_off,3,22,0,food,premium,557.74,200,189,0,16,0.202139
credit_off,3,22,0,leisure,budget,118.58,400,379,0,3,0.387130
credit_off,3,22,0,leisure,standard,206.93,400,400,5,21,0.408580
credit_off,3,22,0,leisure,premium,358.95,200,200,1,11,0.204290
credit_off,3,22,0,clothing,budget,270.07,67,55,0,27,0.371622
credit_off,3,22,0,clothing,standard,425.85,67,60,0,12,0.405405
credit_off,3,22,0,clothing,premium,673.26,33,33,2,4,0.222973
credit_off,3,22,0,hobby,budget,357.23,33,27,0,27,0.355263
credit_off,3,22,0,hobby,standard,578.05,33,33,2,5,0.434211
credit_off,3,22,0,hobby,premium,1006.72,17,16,0,1,0.210526
credit_off,3,22,0,electronics,budget,693.53,11,9,0,26,0.346154
credit_off,3,22,0,electronics,standard,973.32,11,11,4,5,0.423077
credit_off,3,22,0,electronics,premium,1459.87,6,6,0,6,0.230769
credit_off,3,22,0,appliances,budget,724.65,4,4,2,11,0.400000
credit_off,3,22,0,appliances,standard,1043.47,4,4,1,3,0.400000
credit_off,3,22,0,appliances,premium,1495.07,2,2,2,1,0.200000
credit_off,3,23,0,food,budget,191.38,400,398,0,0,0.398798
credit_off,3,23,0,food,standard,333.02,400,400,6,27,0.400802
credit_off,3,23,0,food,premium,556.21,200,200,11,14,0.200401
