scenario,seed,tick,warmup,category,tier,price,units,sold,blocked,unaffordable,mix_share
credit_off,4,10,1,electronics,budget,607.44,11,11,0,23,0.392857
credit_off,4,10,1,electronics,standard,910.43,11,11,2,6,0.392857
credit_off,4,10,1,electronics,premium,1463.34,6,6,4,4,0.214286
credit_off,4,10,1,appliances,budget,641.95,4,4,8,11,0.500000
credit_off,4,10,1,appliances,standard,902.62,4,4,1,3,0.500000
credit_off,4,10,1,appliances,premium,1360.32,2,0,0,2,0.000000
credit_off,4,11,1,food,budget,184.34,400,400,3,0,0.401606
credit_off,4,11,1,food,standard,327.69,400,400,5,28,0.401606
credit_off,4,11,1,food,premium,557.05,200,196,0,14,0.196787
credit_off,4,11,1,leisure,budget,118.26,400,387,0,1,0.395301
credit_off,4,11,1,leisure,standard,205.55,400,400,8,15,0.408580
credit_off,4,11,1,leisure,premium,364.39,200,192,0,13,0.196118
credit_off,4,11,1,clothing,budget,271.12,67,61,0,39,0.378882
credit_off,4,11,1,clothing,standard,414.36,67,67,32,7,0.416149
credit_off,4,11,1,clothing,premium,675.16,33,33,0,5,0.204969
credit_off,4,11,1,hobby,budget,359.74,33,33,8,33,0.397590
credit_off,4,11,1,hobby,standard,582.65,33,33,1,5,0.397590
credit_off,4,11,1,hobby,premium,1007.72,17,17,7,2,0.204819
credit_off,4,11,1,electronics,budget,607.44,11,11,7,20,0.523810
credit_off,4,11,1,electronics,standard,918.70,11,5,0,9,0.238095
credit_off,4,11,1,electronics,premium,1512.12,6,5,0,2,0.238095
credit_off,4,11,1,appliances,budget,674.05,4,4,11,9,0.400000
credit_off,4,11,1,appliances,standard,913.90,4,4,3,1,0.400000
credit_off,4,11,1,appliances,premium,1292.30,2,2,3,1,0.200000
credit_off,4,12,1,food,budget,184.41,400,400,5,0,0.402820
credit_off,4,12,1,food,standard,327.90,400,400,14,31,0.402820
credit_off,4,12,1,food,premium,556.50,200,193,0,13,0.194361
credit_off,4,12,1,leisure,budget,118.06,400,395,0,1,0.404299
credit_off,4,12,1,leisure,standard,205.76,400,400,14,24,0.409417
credit_off,4,12,1,leisure,premium,363.66,200,182,0,6,0.186285
credit_off,4,12,1,clothing,budget,269.91,67,67,8,37,0.455782
credit_off,4,12,1,clothing,standard,424.26,67,47,0,8,0.319728
credit_off,4,12,1,clothing,premium,675.16,33,33,6,4,0.224490
credit_off,4,12,1,hobby,budget,364.10,33,33,0,33,0.428571
credit_off,4,12,1,hobby,standard,583.53,33,33,3,6,0.428571
credit_off,4,12,1,hobby,premium,1028.47,17,11,0,3,0.142857
credit_off,4,12,1,electronics,budget,626.77,11,11,14,24,0.440000
credit_off,4,12,1,electronics,standard,893.65,11,11,8,3,0.440000
credit_off,4,12,1,electronics,premium,1499.52,6,3,0,2,0.120000
credit_off,4,12,1,appliances,budget,707.75,4,4,4,10,0.400000
credit_off,4,12,1,appliances,standard,948.17,4,4,3,1,0.400000
credit_off,4,12,1,appliances,premium,1356.92,2,2,2,2,0.200000
credit_off,4,13,1,food,budget,184.53,400,399,0,0,0.399399
credit_off,4,13,1,food,standard,328.47,400,400,0,34,0.400400
credit_off,4,13,1,food,premium,555.52,200,200,5,18,0.200200
credit_off,4,13,1,leisure,budget,117.99,400,386,0,1,0.392675
credit_off,4,13,1,leisure,standard,206.12,400,400,11,13,0.406918
credit_off,4,13,1,leisure,premium,362.03,200,197,0,16,0.200407
credit_off,4,13,1,clothing,budget,271.52,67,50,0,35,0.357143
credit_off,4,13,1,clothing,standard,417.93,67,62,0,11,0.442857
credit_off,4,13,1,clothing,premium,681.30,33,28,0,6,0.200000
credit_off,4,13,1,hobby,budget,364.10,33,15,0,37,0.267857
credit_off,4,13,1,hobby,standard,586.18,33,26,0,3,0.464286
credit_off,4,13,1,hobby,premium,1010.32,17,15,0,0,0.267857
credit_off,4,13,1,electronics,budget,658.11,11,11,10,23,0.392857
credit_off,4,13,1,electronics,standard,926.15,11,11,5,6,0.392857
credit_off,4,13,1,electronics,premium,1462.03,6,6,2,5,0.214286
credit_off,4,13,1,appliances,budget,743.14,4,4,2,11,0.400000
credit_off,4,13,1,appliances,standard,983.73,4,4,4,0,0.400000
credit_off,4,13,1,appliances,premium,1424.76,2,2,1,3,0.200000
credit_off,4,14,1,food,budget,184.50,400,400,12,0,0.405268
credit_off,4,14,1,food,standard,328.47,400,400,17,33,0.405268
credit_off,4,14,1,food,premium,556.22,200,187,0,17,0.189463
credit_off,4,14,1,leisure,budget,117.78,400,396,0,0,0.401216
credit_off,4,14,1,leisure,standard,206.40,400,398,0,23,0.403242
credit_off,4,14,1,leisure,premium,361.76,200,193,0,13,0.195542
credit_off,4,14,1,clothing,budget,268.08,67,67,0,32,0.440789
credit_off,4,14,1,clothing,standard,416.37,67,67,18,8,0.440789
credit_off,4,14,1,clothing,premium,676.13,33,18,0,4,0.118421
credit_off,4,14,1,hobby,budget,354.17,33,31,0,39,0.392405
credit_off,4,14,1,hobby,standard,579.97,33,32,0,6,0.405063
credit_off,4,14,1,hobby,premium,1004.37,17,16,0,4,0.202532
credit_off,4,14,1,electronics,budget,688.02,11,11,0,24,0.407407
credit_off,4,14,1,electronics,standard,947.19,11,11,4,7,0.407407
credit_off,4,14,1,electronics,premium,1486.40,6,5,0,5,0.185185
credit_off,4,14,1,appliances,budget,761.72,4,4,1,8,0.400000
credit_off,4,14,1,appliances,standard,1032.91,4,4,4,0,0.400000
credit_off,4,14,1,appliances,premium,1460.38,2,2,1,3,0.200000
credit_off,4,15,1,food,budget,184.78,400,400,2,0,0.400802
credit_off,4,15,1,food,standard,329.17,400,400,10,33,0.400802
credit_off,4,15,1,food,premium,554.41,200,198,0,13,0.198397
credit_off,4,15,1,leisure,budget,117.72,400,385,0,0,0.390863
credit_off,4,15,1,leisure,standard,206.35,400,400,1,16,0.406091
credit_off,4,15,1,leisure,premium,361.12,200,200,7,8,0.203046
credit_off,4,15,1,clothing,budget,268.08,67,61,0,33,0.378882
credit_off,4,15,1,clothing,standard,421.96,67,67,3,10,0.416149
credit_off,4,15,1,clothing,premium,660.77,33,33,17,4,0.204969
credit_off,4,15,1,hobby,budget,353.10,33,21,0,41,0.313433
credit_off,4,15,1,hobby,standard,579.09,33,29,0,3,0.432836
credit_off,4,15,1,hobby,premium,1001.42,17,17,1,2,0.253731
credit_off,4,15,1,electronics,budget,688.02,11,5,0,29,0.277778
credit_off,4,15,1,electronics,standard,964.42,11,9,0,5,0.500000
credit_off,4,15,1,electronics,premium,1474.01,6,4,0,7,0.222222
credit_off,4,15,1,appliances,budget,771.24,4,4,2,11,0.500000
credit_off,4,15,1,appliances,standard,1084.56,4,4,4,0,0.500000
credit_off,4,15,1,appliances,premium,1496.89,2,0,0,4,0.000000
credit_off,4,16,1,food,budget,184.83,400,400,4,0,0.402010
credit_off,4,16,1,food,standard,329.58,400,395,0,33,0.396985
credit_off,4,16,1,food,premium,554.13,200,200,3,13,0.201005
credit_off,4,16,1,leisure,budget,117.50,400,400,27,1,0.416233
credit_off,4,16,1,leisure,standard,206.38,400,374,0,19,0.389178
credit_off,4,16,1,leisure,premium,361.75,200,187,0,15,0.194589
credit_off,4,16,1,clothing,budget,266.88,67,64,0,29,0.429530
credit_off,4,16,1,clothing,standard,422.90,67,56,0,9,0.375839
credit_off,4,16,1,clothing,premium,677.79,33,29,0,1,0.194631
credit_off,4,16,1,hobby,budget,346.68,33,32,0,40,0.390244
credit_off,4,16,1,hobby,standard,575.58,33,33,1,5,0.402439
credit_off,4,16,1,hobby,premium,1004.36,17,17,6,2,0.207317
credit_off,4,16,1,electronics,budget,669.26,11,9,0,28,0.428571
credit_off,4,16,1,electronics,standard,955.65,11,6,0,9,0.285714
credit_off,4,16,1,electronics,premium,1449.45,6,6,0,4,0.285714
credit_off,4,16,1,appliances,budget,790.52,4,3,0,11,0.375000
credit_off,4,16,1,appliances,standard,1138.79,4,3,0,3,0.375000
credit_off,4,16,1,appliances,premium,1422.05,2,2,2,1,0.250000
credit_off,4,17,1,food,budget,184.92,400,400,10,0,0.404858
credit_off,4,17,1,food,standard,329.37,400,396,0,33,0.400810
credit_off,4,17,1,food,premium,554.55,200,192,0,16,0.194332
credit_off,4,17,1,leisure,budget,117.90,400,400,3,0,0.408580
credit_off,4,17,1,leisure,standard,205.71,400,400,16,23,0.408580
credit_off,4,17,1,leisure,premium,360.58,200,179,0,11,0.182840
credit_off,4,17,1,clothing,budget,266.28,67,66,0,33,0.397590
credit_off,4,17,1,clothing,standard,419.43,67,67,20,7,0.403614
credit_off,4,17,1,clothing,premium,673.68,33,33,5,4,0.198795
credit_off,4,17,1,hobby,budget,346.15,33,33,2,38,0.440000
credit_off,4,17,1,hobby,standard,576.45,33,33,1,7,0.440000
credit_off,4,17,1,hobby,premium,1022.09,17,9,0,3,0.120000
credit_off,4,17,1,electronics,budget,663.18,11,11,0,28,0.423077
credit_off,4,17,1,electronics,standard,933.93,11,11,5,6,0.423077
credit_off,4,17,1,electronics,premium,1449.45,6,4,0,6,0.153846
credit_off,4,17,1,appliances,budget,780.64,4,2,0,11,0.500000
credit_off,4,17,1,appliances,standard,1124.55,4,0,0,2,0.000000
credit_off,4,17,1,appliances,premium,1493.15,2,2,0,0,0.500000
credit_off,4,18,1,food,budget,185.15,400,400,33,0,0.413650
credit_off,4,18,1,food,standard,329.21,400,400,38,29,0.413650
credit_off,4,18,1,food,premium,553.44,200,167,0,15,0.172699
credit_off,4,18,1,leisure,budget,117.94,400,393,0,1,0.401020
credit_off,4,18,1,leisure,standard,206.12,400,400,24,19,0.408163
credit_off,4,18,1,leisure,premium,358.69,200,187,0,4,0.190816
credit_off,4,18,1,clothing,budget,266.08,67,67,11,31,0.492647
credit_off,4,18,1,clothing,standard,425.69,67,47,0,10,0.345588
credit_off,4,18,1,clothing,premium,678.78,33,22,0,0,0.161765
credit_off,4,18,1,hobby,budget,347.20,33,33,7,41,0.523810
credit_off,4,18,1,hobby,standard,577.32,33,20,0,3,0.317460
credit_off,4,18,1,hobby,premium,998.04,17,10,0,2,0.158730
credit_off,4,18,1,electronics,budget,663.18,11,6,0,25,0.260870
credit_off,4,18,1,electronics,standard,955.15,11,11,0,6,0.478261
credit_off,4,18,1,electronics,premium,1425.29,6,6,6,4,0.260870
credit_off,4,18,1,appliances,budget,761.13,4,0,0,14,0.000000
credit_off,4,18,1,appliances,standard,1068.33,4,4,0,0,0.666667
credit_off,4,18,1,appliances,premium,1493.15,2,2,0,4,0.333333
credit_off,4,19,1,food,budget,185.91,400,399,0,0,0.399399
credit_off,4,19,1,food,standard,330.77,400,400,30,35,0.400400
credit_off,4,19,1,food,premium,548.87,200,200,40,19,0.200200
credit_off,4,19,1,leisure,budget,117.84,400,385,0,0,0.390863
credit_off,4,19,1,leisure,standard,206.73,400,400,12,20,0.406091
credit_off,4,19,1,leisure,premium,357.52,200,200,24,16,0.203046
credit_off,4,19,1,clothing,budget,268.26,67,51,0,32,0.337748
credit_off,4,19,1,clothing,standard,419.34,67,67,4,8,0.443709
credit_off,4,19,1,clothing,premium,667.47,33,33,0,5,0.218543
credit_off,4,19,1,hobby,budget,350.88,33,33,2,39,0.397590
credit_off,4,19,1,hobby,standard,565.95,33,33,8,4,0.397590
credit_off,4,19,1,hobby,premium,977.49,17,17,4,2,0.204819
credit_off,4,19,1,electronics,budget,648.10,11,6,0,31,0.272727
credit_off,4,19,1,electronics,standard,955.15,11,10,0,6,0.454545
credit_off,4,19,1,electronics,premium,1496.55,6,6,2,4,0.272727
credit_off,4,19,1,appliances,budget,723.07,4,4,4,17,0.444444
credit_off,4,19,1,appliances,standard,1068.33,4,3,0,4,0.333333
credit_off,4,19,1,appliances,premium,1493.15,2,2,1,2,0.222222
credit_off,4,20,0,food,budget,185.89,400,400,24,0,0.409836
credit_off,4,20,0,food,standard,332.01,400,376,0,27,0.385246
credit_off,4,20,0,food,premium,554.36,200,200,11,19,0.204918
credit_off,4,20,0,leisure,budget,117.62,400,400,17,1,0.410678
credit_off,4,20,0,leisure,standard,207.04,400,374,0,13,0.383984
credit_off,4,20,0,leisure,premium,359.66,200,200,19,11,0.205339
credit_off,4,20,0,clothing,budget,265.06,67,55,0,35,0.369128
credit_off,4,20,0,clothing,standard,420.59,67,61,0,6,0.409396
credit_off,4,20,0,clothing,premium,667.47,33,33,6,6,0.221477
credit_off,4,20,0,hobby,budget,351.95,33,33,4,38,0.397590
credit_off,4,20,0,hobby,standard,572.81,33,33,5,4,0.397590
credit_off,4,20,0,hobby,premium,988.99,17,17,3,0,0.204819
credit_off,4,20,0,electronics,budget,633.37,11,11,0,37,0.458333
credit_off,4,20,0,electronics,standard,950.81,11,8,0,8,0.333333
credit_off,4,20,0,electronics,premium,1521.50,6,5,0,4,0.208333
credit_off,4,20,0,appliances,budget,759.22,4,2,0,14,0.285714
credit_off,4,20,0,appliances,standard,1054.97,4,4,1,1,0.571429
credit_off,4,20,0,appliances,premium,1530.48,2,1,0,4,0.142857
credit_off,4,21,0,food,budget,186.45,400,399,0,0,0.399399
credit_off,4,21,0,food,standard,331.02,400,400,2,26,0.400400
credit_off,4,21,0,food,premium,555.88,200,200,20,22,0.200200
credit_off,4,21,0,leisure,budget,117.87,400,387,0,1,0.392097
credit_off,4,21,0,leisure,standard,206.37,400,400,0,18,0.405268
credit_off,4,21,0,leisure,premium,361.37,200,200,18,8,0.202634
credit_off,4,21,0,clothing,budget,262.69,67,63,0,34,0.391304
credit_off,4,21,0,clothing,standard,418.71,67,65,0,9,0.403727
credit_off,4,21,0,clothing,premium,673.54,33,33,4,5,0.204969
credit_off,4,21,0,hobby,budget,354.08,33,32,0,36,0.400000
credit_off,4,21,0,hobby,standard,577.15,33,33,6,5,0.412500
credit_off,4,21,0,hobby,premium,997.72,17,15,0,2,0.187500
credit_off,4,21,0,electronics,budget,633.37,11,5,0,45,0.238095
credit_off,4,21,0,electronics,standard,937.85,11,10,0,4,0.476190
credit_off,4,21,0,electronics,premium,1508.82,6,6,0,4,0.285714
credit_off,4,21,0,appliances,budget,740.24,4,4,1,15,0.500000
credit_off,4,21,0,appliances,standard,1068.16,4,2,0,4,0.250000
credit_off,4,21,0,appliances,premium,1492.22,2,2,1,1,0.250000
credit_off,4,22,0,food,budget,186.42,400,400,24,0,0.409836
credit_off,4,22,0,food,standard,331.10,400,376,0,38,0.385246
credit_off,4,22,0,food,premium,558.66,200,200,2,14,0.204918
credit_off,4,22,0,leisure,budget,117.68,400,400,10,0,0.408580
credit_off,4,22,0,leisure,standard,206.37,400,379,0,19,0.387130
credit_off,4,22,0,leisure,premium,363.00,200,200,8,11,0.204290
credit_off,4,22,0,clothing,budget,261.90,67,67,6,39,0.478571
credit_off,4,22,0,clothing,standard,418.08,67,50,0,6,0.357143
credit_off,4,22,0,clothing,premium,677.62,33,23,0,2,0.164286
credit_off,4,22,0,hobby,budget,353.54,33,25,0,36,0.347222
credit_off,4,22,0,hobby,standard,582.40,33,30,0,4,0.416667
credit_off,4,22,0,hobby,premium,991.85,17,17,4,1,0.236111
credit_off,4,22,0,electronics,budget,616.10,11,11,4,44,0.392857
credit_off,4,22,0,electronics,standard,933.58,11,11,2,7,0.392857
credit_off,4,22,0,electronics,premium,1508.82,6,6,4,1,0.214286
credit_off,4,22,0,appliances,budget,749.50,4,3,0,15,0.375000
credit_off,4,22,0,appliances,standard,1041.45,4,3,0,3,0.375000
credit_off,4,22,0,appliances,premium,1529.52,2,2,0,2,0.250000
credit_off,4,23,0,food,budget,186.98,400,400,18,0,0.408998
credit_off,4,23,0,food,standard,330.11,400,400,27,40,0.408998
credit_off,4,23,0,food,premium,558.94,200,178,0,17,0.182004
